row_index,claim,cluster_id,membership_prob
14316,"The plot focuses on Anna, a small-town boutique owner whose shop is robbed, exposing corruption and ethical dilemmas that can erode trust in local governance, highlighting the importance of diverse voices in leadership, and showing how accountable local governments can enhance satisfaction and functionality.",87,0.9991354324509164
14318,"Florida's cost of homeowners insurance and housing has become a crisis due to laws passed by the state legislature; Florida schools are struggling to maintain quality teachers because of laws that have vilified them and defunded the public school system; the environment is not being treated with respect; inflation in Florida is higher than in any other state, while wages have not kept up; the workforce cannot afford to live where they work and are fleeing Florida for better opportunities; Florida's universities struggle to attract applicants and professors from other states.",58,0.900158832180244
14327,"The impacts of climate change are already being felt today, but it’s nothing compared to the devastation that future generations may face.",49,1.0
14328,"The impacts of climate change are already being felt today, but it’s nothing compared to the devastation that future generations may face.",49,1.0
14329,"With the new Austin Green Business Leader Directory, you can find and support local businesses that are working hard to make Austin (and our planet) a better place to live.",-1,0.0
14331,"Muhammad Khan is taking steps towards a greener Denver, such as switching to an e-bike, reducing his waste, and installing solar.",105,0.778012052146908
14333,Increasing temperatures make it less likely for fog to form.,-1,0.0
14334,"Indigenous people in the Pacific are experiencing deadly high temperatures and cyclones that have damaged more than 19,000 homes and disrupted health care services for an estimated 185,000 people.",49,1.0
14336,"As hurricanes become more active, tornadoes and wildfires more destructive.",-1,0.0
14338,"Without the support of friends like you, the National Wildlife Federation wouldn’t be able to restore key habitats and advocate on behalf of wildlife in harm’s way. Our wildlife face struggles like never before: pollution, wildfires, deforestation, and the changing climate all make survival for our wildlife difficult.",13,0.38568285412721964
14342,"USAID partners to end extreme poverty and to promote resilient, democratic societies while advancing our security and prosperity. Poverty is multi-dimensional, requiring an approach to address hunger and food insecurity, illiteracy and innumeracy, ill-health, dis-empowerment, marginalization, and vulnerability. USAID's Feed the Future, Global Health, Global Climate Change, and Power Africa initiatives target symptoms of and pathways out of poverty. USAID's work on education is already reaching millions in extreme poverty. Similarly, the organization's cross-cutting efforts in promoting democracy, rights and good governance, empowering women and girls, advancing prosperity, building resilient societies, and mitigating climate change are all essential to ending poverty.",-1,0.0
14343,"This immersive event is designed for mid-to-senior level occupational therapy practitioners (OTPs) seeking to elevate their practice and make a lasting impact on their clients of all ages and their community. Explore cutting-edge topics like the mental health effects of climate change, innovative approaches in psychiatric care, and trauma-informed strategies. Network with like-minded professionals and gain valuable insights from leading experts. Leave equipped to make a difference. Discover the latest advancements in mental health occupational therapy and gain actionable tools to improve your clients’ outcomes.",14,0.6499579198306851
14344,"Because of cumulative weather disasters in New England, business owners are likely to be paying higher insurance premiums for less complete coverage this year.",47,0.6865116815638674
14345,"ADB has an ambitious, new road map to guide our evolution and scale up our support to address the most complex development challenges in Asia and the Pacific.",108,1.0
14346,Extreme heat days are becoming more common.,35,0.9065201104561946
14348,Most SHEIN pieces will end up in a landfill within a year due to poor quality.,5,1.0
14350,"Tommy John has been an active member of local government since 2008 when he was first appointed to the North Haven Village Zoning Board of Appeals. In 2014 he was elected to the North Haven Village Board, and in 2016 he was appointed to the Southampton Town ZBA before his election to the Town Council in 2017. He also served on the Sag Harbor School Board of Education from 2014 to 2017. On the Town Council Tommy John focuses on practical solutions to problems in our communities while maintaining his commitment to a healthy environment, a sound local economy, and support of the arts and education in all forms.",105,0.9528861104449566
14351,"Right now, I’m on the road to support Kamala Harris and Tim Walz and young, progressive candidates across the country. My organization, Leaders We Deserve, endorses young candidates who are pro-gun reform, pro-choice, and pro-environment. We’re coming up on the most important election of our lifetime. With only a short time left, every moment counts in our fight to get our incredible slate of candidates elected. We rely on grassroots support to get young progressives elected to office, and with November 5 getting closer, we need a big surge of donations to get all of our candidates elected.",-1,0.0
14352,Extreme heat days are becoming more common.,35,1.0
14354,Temperatures continue to rise from climate change.,-1,0.0
14356,Climate change threatens the future of our pension funds and Exxon is a leading contributor to rising global temps.,-1,0.0
14358,"There is a pattern of neglect and mistreatment of Black communities, despite the CDM Report which details the solutions. The recent destructive flooding in other parts of Connecticut has caused concern that MDC's work and repairs to stop the decades of sewage overflows and flooding will be ignored and possibly defunded. Over the years, some work was done in the North End, but it was inadequate. Climate change has led to increasing, torrential rainstorms, which has the potential to cause the same type of ruins experienced in Connecticut on August 18, 2024.",8,1.0
14359,"With Trumpism on the ballot, I will fight to ensure we protect our right to choose, take action on climate change and protect our environment, create affordable neighborhoods, invest in our education systems, keep our communities safe from gun violence, and make sure our local government works for all.",99,0.5618108899626149
14361,Advice from our meteorologists.,35,0.3818440453162911
14363,A lot of our schools were built and designed back when it was significantly cooler.,-1,0.0
14366,"We’ve got a lot done, such as lowering drug costs, making the biggest investment in clean energy and combating climate change, canceling student loan debt for millions, and demonstrating that I know how to deliver positive change.",-1,0.0
14367,"I’ve got plans to get it done, and I’ve demonstrated that I know how to deliver.",109,1.0
14369,Energy independence makes the U.S. safer.,84,0.762799002201466
14372,"In the past 20 years, the rate of infection has increased by 800%. Valley fever is a respiratory disease caused by a soil-dwelling fungus found in California and the southwestern U.S. When contaminated soil is disturbed, infectious spores are released into the air and can be inhaled by people, which can infect the lungs, leading to symptoms such as cough, fever, chest pain and fatigue.",40,0.6202091910070096
14373,You did go to college.,-1,0.0
14378,This session will dive into how creativity and hope can sustain our movement and inspire meaningful change.,109,0.9891116942378505
14381,The Biden administration protected millions of acres in Alaska.,42,1.0
14383,"More tornadoes are occurring outside their traditional storm season, and now we have giant hail that will only reach 3 pounds max.",48,1.0
14384,The outcome of these races will immediately impact policies that affect you and your neighbors.,99,0.5511395964082368
14385,"Everything can change faster than you can say 'October surprise', so we must remain focused on building power in state legislatures.",93,1.0
14387,Our experts identified 250+ strategies to strengthen the core services that are most vulnerable to climate risks.,14,0.34306406794161215
14392,"The amount of water the state can provide is projected to drop over the next twenty years due to climate change, according to a new report from the California Department of Water Resources.",9,1.0
14395,"The books are fun and satisfying. They are a great way to avoid losing your mind, avoid negative symptoms associated with living through difficult times, and provide an escape from the dystopian reality.",109,1.0
14396,Climate change doesn't just mean rising temperatures -- it also means a greater risk of salmonella poisoning from contaminated foods.,49,1.0
14397,San Diego Stormwater workers cleared all channels.,8,1.0
14400,"This activity from Climate Project, OER Project's newest course, helps students explore the relationships between humans and their environment. It is used to discuss the impacts of climate change on human systems like infrastructure, health, and food systems in an engaging way.",14,0.6242049044974749
14401,Food production in this country has been hijacked by powerful corporations that now dominate agriculture and put profits over people and our environment.,31,1.0
14402,"Dr. Aviad Scheinin led an international team that documented a young sperm whale’s journey spanning approximately 1,740 miles from west to east — the longest documented journey of a sperm whale to date. His research seeks to discover why the species perseveres despite the impact of climate change on the region. To their knowledge, this is the first documented example of a long-range eastward movement of an immature male sperm whale from the Ligurian Sea to the easternmost area of the Levantine Basin.",4,1.0
14404,Protecting our farmworkers from extreme heat conditions is a matter of life and death.,35,0.4174559181181805
14409,"We have recently begun prep work, including land measurements and research, to install irrigation systems in their food forests and gardens and put in a new water system in the small community of San Bernardo. Irrigation is a new need that is related to climate-change-caused droughts. The rain has always been sufficient in the rainforest to grow food, but these droughts are devastating their ancestral ways of living in the jungle, and new ways of adaptation are necessary.",-1,0.0
14410,"These municipalities are tied into expensive long-term contracts that keep the Prairie State Coal Plant in business, and they're considering re-upping those contracts to keep the plant in business for decades more. The plant is the seventh biggest polluter in the US, pumping out 12 million tons of carbon dioxide, contributing significantly to climate change. It also generates 20 million cubic yards of toxic coal ash waste — a hazardous byproduct that poses severe risks to both human health and the environment. It’s estimated that the plant contributes to 76 premature deaths each year.",-1,0.0
14411,"Human-driven climate change is shrinking wolverines' habitat, and wolverines might go extinct because of us.",13,1.0
14412,Old Bill’s is our most significant fundraising opportunity.,101,0.8714664535929355
14414,"The structure utilizes over 800 Smart Pots to hold a staggering 11,000 gallons of soil, providing a haven for native plants, animals, and especially endangered bumblebees – crucial pollinators in our fight against climate change.",-1,0.0
14415,"Four billion years ago, Earth was a hot, lifeless planet. Through the process of evolution, the Earth and its diversity of living organisms gradually reduced the amount of carbon in the atmosphere. About 200,000 years ago, the conditions aligned for our own species—Homo sapiens—to emerge and thrive.",-1,0.0
14416,"You'll get coupons to 10,000+ stores that will donate to climate solutions every time you shop.",-1,0.0
14417,Most of us are shit artists so it's easier to just say random shit to a great beat.,-1,0.0
14419,She is working tirelessly to raise awareness about the effects of climate change and other social and environmental challenges.,87,1.0
14421,Alice Wade is running for NH State Representative in Dover Ward 2.,-1,0.0
14424,"Life imitates art, and that includes dystopian novels predicting climate change.",14,1.0
14426,"Housing insecurity and displacement is one the biggest issues facing residents of the East Bay. Renters, homeowners, and landlords are facing rising housing costs, and climate change threats. I have had 16 different homes in 3 different states since I was 18. I support community projects such as the San Pablo Avenue Specific Plan, and the Transit-Oriented-Development Plan at the El Cerrito Plaza BART Station.",54,1.0
14428,"Unmanaged forests emit carbon 3x faster and have 2x more standing dead trees in Western WA. Expanding unmanaged forestland poses a major threat, increasing the risk of catastrophic wildfires without offering new, lasting carbon offsets.",10,0.7357210828343493
14429,"Angus can solve issues facing our state, nation, and world, such as the housing affordability crisis, high cost of prescription drugs, and climate change.",-1,0.0
14431,"As Mayor of Stockton, I learned that in order to make progress, we must create a sense of urgency around pressing issues. Politics is not a game and to move the needle, we need leaders in office with the drive and courage to build diverse coalitions. Our affordability crisis and the devastating impacts of climate change are making life more difficult for all of our families.",105,0.5507086917967996
14432,"Wasting water equates to wasting money. Properly adjusted sprinklers can save hundreds of dollars annually, not to mention the positive environmental impact.",8,1.0
14433,"His bold stances on environmental justice, economic equity, and social reform resonate with voters who are ready for real change.",98,0.8813829605773967
14435,"These trees lessen the impacts of climate change, keep more species alive, and strengthen our economy.",10,0.8912626529818125
14437,"Climate change is happening now and its impacts are being felt across our nation. Intensified hurricanes, wildfires, heatwaves, and other extreme weather disasters are only going to become worse if we don’t act now.",49,1.0
14438,"All gifts up to $25,000 could be matched until August 31st.",102,0.5530874449244789
14439,"Wildfires, hurricanes, flooding and heat are becoming more frequent - and more dangerous – due to climate change. Working outside for long hours at the peak of Danger Season, food and farmworkers are especially at risk.",48,0.6615023602786098
14442,She recognizes the urgency with which we need to address climate change and acts accordingly.,87,1.0
14443,"Properties in these regions are often less resilient to extreme weather events, leading to higher maintenance costs and increased risk of property damage.",48,0.9172549866400904
14444,Extreme heat in New York State is torching crops and making summer unbearable for millions.,35,0.98447664886835
14445,Rising sea levels and flooding are hurting New Yorkers across the state.,27,1.0
14446,Click the link in bio to make a difference in our climate crisis.,49,1.0
14447,Eunice Newton Foote was the first to theorize the greenhouse effect.,-1,0.0
14450,"Kamala Harris and Tim Walz are bridging the gap between generations and are listening to what young voices are advocating for and fighting on our behalf. If elected, they will prioritize key issues like climate change, gun control, and the ongoing housing crisis. The GOP is restricting freedoms and destroying democracy.",90,0.7511741771389622
14452,"Food waste is a leading contributor to climate change. Apeel helps produce stay fresh longer by adding an all-natural 'peel' of protection, reducing waste, saving money, and allowing for greater access to fresh fruits and vegetables across the supply chain. Apeel uses naturally existing, purified plant oils with no harmful ingredients or trans fats.",-1,0.0
14454,"This adventure showcases the breathtaking beauty and raw power of Hokkaido's landscapes, and the video explores the drift ice phenomenon, conservation efforts, and the impact of climate change on local wildlife and the unique products and cultural heritage derived from Hokkaido’s abundant water sources.",14,0.29487839782827785
14455,This is a real problem that needs real fixing.,94,0.9363275567041321
14457,Every small step can take us one step closer to combating the climate crisis we face.,49,1.0
14464,"A new shocking study on toxic levels found in clothing, shoes, items and even baby toys from Shein and Temu shows alarming and potentially life-threatening levels of toxic substances. Chemicals like lead, phthalates, and formaldehyde with amounts high over the legal health standards have been found in these products. These toxins pose serious threats to us from skin irritation to more severe long-term effects like hormone disruption and even cancer. Throughout history, dangerous substances have been found in everyday items, from the lead in Roman plumbing to the asbestos crisis of the 20th century. A video showcases a new threat to fast fashion, which is not only threatening our world through climate change, but now also our health as fast fashion continues to cut corners as a result of high production demands.",-1,0.0
14465,"Bono showed me the massive impact of small, regular donations.",102,0.27971156268526987
14468,Extreme heat waves caused by climate change are extending the duration and intensity of deadly California wildfires.,47,0.9862646352410507
14470,"In West Virginia we believe in using our resources and becoming energy independent and reject radical climate change restrictions on the use of fossil fuels. While recognizing the need to keep our environment as clean as possible, it's important to weigh the cost of climate regulations with their impact on total global emissions and the associated negative economic impact.",-1,0.0
14476,"The People's Summit culminates in a full-day conference on Friday, September 13 at Louisville Central Community Centers (1300 W Muhammad Ali Blvd, Louisville 40203). Registration scholarships are available for new and beginning farmers! Registration closes on Thursday, September 5, for the full-day conference of the People's Summit.",103,0.9045204533425699
14477,"Here we’re ensuring the restoration of wetlands and building climate change resilience, benefiting the area’s estuarine wetlands, agricultural infrastructure, and organic fruit and vegetable production. The nature-based solutions for climate change deployed at Beach Ranch will also help protect the surrounding communities that are at high risk for catastrophic flooding.",-1,0.0
14478,"The Big Sur section of the Coast Highway is experiencing increased rates of closures due to landslides, cliff collapses and rockfalls.",27,1.0
14480,These universities are taking the lead to empower students with climate knowledge.,14,0.46136282878700796
14481,"The Surfrider Foundation has grown into a coastal protection powerhouse, is effective, and has worked on various ocean protection efforts since 1984, including protecting waves in Malibu, testing water quality coast to coast, and taking their fight to the U.S. Supreme Court.",4,0.8964814596905941
14484,Scientists agree: Climate change is the #1 threat to the Gulf of Maine.,49,1.0
14486,"We're running out of time. The implication is that if we don't act now, it will be too late to address the climate crisis.",49,1.0
14487,"Leonardo DiCaprio emphasized that solving climate change is not a political issue, but one that is crucial to human survival. He stated that now is the most urgent time to act.",49,1.0
14488,"Around the world, amphibians and reptiles face difficult recovery from cataclysmic events like disease, hurricanes, or volcanic eruptions, compounded by stressors like climate change, habitat destruction, and invasive species. A new study explains that a strain of chytrid fungus arrived in the Kihansi spray toad's ecosystem, causing its population to crash and leading to its extinction from the wild. Targeted, on-the-ground actions in PARCAs increase the size, connectivity, and frequency of amphibian and reptile populations, giving them the boost they need.",12,0.4469382197958234
14491,"Through various community projects, from study centers to refugee support, I’ve been fortunate to contribute to meaningful change.",-1,0.0
14492,"June Diane Raphael, Jane Fonda, and Ella Barrett will lead 'The Art of Persuasion' training at the event.",-1,0.0
14494,"Climate change impacts your community, and even follows you on vacation.",49,1.0
14497,From what I can tell Facebook seems to be taking the side of many right-wing Trump supporters regarding climate change.,49,1.0
14498,The last few years have seen the largest investments in the fight against climate change in American history — but dangerous climate disinformation is threatening to take us back.,-1,0.0
14499,The Biden-Harris Administration's Inflation Reduction Act is the largest investment in fighting climate change in American history and is saving Americans money.,61,1.0
14500,"Groundbreaking legislation like the Inflation Reduction Act and Bipartisan Infrastructure Law have proven that investing in the fight against climate change is not only an investment in our future, but key to growing our economy and creating good-paying jobs now.",61,1.0
14501,"More than 100,000 oil and gas wells across the western U.S. are in areas burned by wildfires in recent decades, according to a new study. Nearly 3 million people live within half a mile of a well. Most of the oil wells in California are currently in wildfire-threatened areas.",47,0.6929910262736437
14502,"As Attorney General, I have pushed back on the devastating policies of the Harris-Biden Administration.",-1,0.0
14503,"Climate change is causing catastrophic weather events that can damage homes, such as torrential rains, hurricane-force winds, and extreme temperatures warping structures. A 2024 roofing program is offering cutting-edge, weather-resistant roofs at unheard-of prices.",48,0.9008999339050976
14504,Climate change is drastically changing the ecosystem.,-1,0.0
14505,It doesn't matter what you call climate change.,49,1.0
14506,BevZero offers specialized services to adjust alcohol content.,11,1.0
14509,"Costello has a working class Maine upbringing; broader, deeper government experience; and greater willingness to tackle pressing problems like climate change, gun violence, economic inequality, and retirement insecurity.",105,0.6733740292192929
14510,"Civic infrastructure can create spaces for people to gather and socialize, combatting America’s loneliness epidemic. It can shift a neighborhood’s reputation, reducing the stigma born of disinvestment and negative media reports. It can mitigate climate impacts and support neighborhood economies.",88,0.6859661284032879
14512,"Profits from the major grocery store chains have been down or stagnant for years. Their margins are around 2%. Any price fixing scheme would likely drive them out of business. They will be replaced by government food cooperatives which will restrict items like meat and dairy to 'fight climate change.' Ultimately, they'll just take those items off the shelves entirely.",-1,0.0
14514,My number 1 priority is to amplify your voice.,-1,0.0
14515,Outrageous electric bills are here to stay.,74,1.0
14518,"Save The Bay is opening up a unique opportunity for YOU to join our Board of Directors. Whether you have experience in policy, advocacy, fundraising, or just a deep love for San Francisco Bay, we want to hear from you. We believe that it takes all kinds of people to protect and restore our Bay, and your passion and ideas could make a huge impact.",4,0.9305110907224691
14523,Teaching Climate Change by Mark Windschitl and Teach for Climate Justice by Tom Roderick.,14,1.0
14524,"E. coli and cyanobacteria are causing widespread beach closures at lakes and rivers, and warmer waters and more frequent downpours, exacerbated by climate change, are creating perfect conditions for bacteria to flourish.",4,0.5955073454667221
14525,Carbon TerraVault will provide services to capture and permanently store carbon dioxide deep underground.,26,1.0
14526,"This resource includes free video content, discussion questions, vocabulary, and teaching tips.",109,0.7428717244104126
14527,"Our roads, bridges, and rails desperately need repair, but Buttigieg is focused on showing his progressive bona fides by prioritizing EV charging stations and bike trails.",50,0.6539859198702102
14528,"In 2024, fires have already burned 20X more land in California than all of 2023 - and the most dangerous months are still to come. The devastation to communities from wildfires is immeasurable.",47,1.0
14529,"Thanks to rising costs, climate change affecting Granite State farmers and other supply chain issues, Granite Staters increasingly have challenges accessing nutritious, affordable food, especially in rural communities.",-1,0.0
14532,Many of our compas are working under extremely high temperatures to keep our nation going.,35,0.46868566232350106
14533,We're building a common-sense future for North Carolina one conversation at a time.,-1,0.0
14534,"With a stroke of a pen, Mr. President, you can save our beaches and protect and defend our tourism economy and rising home insurance costs.",-1,0.0
14536,"Every donation will be used to improve their quality of life, provide medical care, education and rehabilitation support.",101,1.0
14537,"Our 2024 Environmental Scorecard is out, and we need your support! Ask your legislators to commit to 100% clean energy in Georgia by 2050.",-1,0.0
14539,"Adham is taking action to protect the beaches and marine life in Aqaba, Jordan’s only coastal city, and is calling for young people worldwide to join him in taking climate action.",4,1.0
14540,"Elephant populations face countless threats such as climate change, habitat loss, and poaching.",13,1.0
14542,"The Maya Chʼortiʼ people have faced significant challenges due to frequent destructive storms and intense floods, which have disrupted their traditional farming practices and way of life. These climate-related disturbances have forced farmers to alter their planting cycles, resulting in smaller harvests and reduced income, while also impacting their ability to store food for the year and hire laborers for each season.",-1,0.0
14543,"The 15 hottest years in the last century have all occurred since the year 2000. New Jersey's warming up like a sauna, and it’s not just the summer heat. It's climate change.",35,1.0
14545,Efforts to thin fire-prone forests are commonly held up in anti-forestry lawsuits. Southwest Oregon communities are highly vulnerable to severe wildfires.,10,0.6773156745170893
14548,"According to a recent survey, Californians are most likely to name climate change, forest fires and wildfires, and water supply and drought as the most important environmental issues facing the state.",-1,0.0
14549,"Colorado’s arid Front Range has never been a “mushroom hot spot,” hotter summers and drier winters have occurred.",-1,0.0
14550,We took action -- together -- to invest in America’s future.,54,1.0
14551,"In her latest book, Jane McGonigal seeks to show that your imagination can help save the planet.",87,0.9229758465560266
14552,Climate change has added significant challenges to Bay restoration—adding more stress to a system still out of balance.,4,0.4606529600046285
14554,"In this video, I show you who they are, their interconnectedness, and the muscle behind this entire movement.",-1,0.0
14555,This piece offers practical insights on bridging the gap between skeptics and supporters by focusing on economic benefits and leveraging shared goals.,-1,0.0
14556,"We want to reduce poverty, end homelessness, eliminate racial segregation, create jobs, and combat climate change.",-1,0.0
14560,"When nature doesn't have enough water, it's only a matter of time before people don't either.",8,1.0
14561,The new Farm Bill bails out animal agriculture.,24,1.0
14563,"The party has been increasingly divided on key issues such as healthcare, climate change, economic policy, and immigration.",-1,0.0
14565,"Since 2011, Wisconsin has successfully reduced taxes by over $22 billion. Despite these efforts, Wisconsin still ranks 27th on the Tax Foundation’s 2023 State Business Tax Climate Index, and there is a projected $3.7 billion surplus by the end of the biennium. The proposed tax reform package includes expanding the second income tax bracket, excluding retirement income for seniors, expanding the married couple credit, and expanding the child and dependent care tax credit.",-1,0.0
14566,"I have the endorsement of the Florida Nurses Association, which signifies their confidence in my ability to enact positive change and advocate for the nursing profession.",-1,0.0
14567,Massive floods put more buildings underwater each year.,27,1.0
14568,"We tend to view the daunting problems of our world, including poverty, climate change, war, and greed, through the filter of fear. This fear shrinks our hearts leading us to fear each other more than the problems themselves.",-1,0.0
14569,Indigenous Guardians across Canada work on the frontlines to monitor and respond to what’s impacting the land. Three First Nations Guardians programs in northern British Columbia are working together to monitor climate in remote areas vital to the health of keystone species like salmon and caribou. This data will help make conservation decisions on the ground.,-1,0.0
14570,"These guys are weird as hell. Instead of supporting teachers, they want to abolish the Department of Education. Instead of making healthcare more affordable, they're trying to end Medicare and reproductive rights. Instead of addressing sea level rise, they removed all mentions of “climate change” from state law and made it illegal to protect workers from extreme heat.",-1,0.0
14571,I have dedicated my life and career to helping Vermonters and pushing for progress.,106,0.8923750433980174
14572,"Over $14M from the EPA’s Community Change Grants Program will fund onsite wastewater treatment systems for 350 homes in Hale, Lowndes, and Wilcox counties. This grant tackles long-standing sanitation issues and supports local economic development.",62,1.0
14573,The Dalai Lama’s teachings focus on the power of a disciplined mind and how it can create happiness and optimism. Today his way of life has inspired millions to live a more compassionate life.,-1,0.0
14575,Cool OC's mission is to share the pressing challenges of climate change and the solutions that exist to mitigate it.,14,0.3419213012140878
14576,"Payton Iheme will lead global impact efforts, deepening commitment to communities and the environment, advocating for a more equitable travel industry, and leading @theintrepidfoundation.",105,0.5631938325908077
14577,Students deserve to know the facts about climate change.,14,0.3485259132140483
14578,Climate records are being shattered everywhere on our planet.,-1,0.0
14579,These disasters are unnatural.,49,0.7601084667453235
14581,Native wisdom and modern science are bringing “good fire” back to the western woodlands.,10,0.6552194373282754
14582,Seaweed is a superfood.,-1,0.0
14583,Climate change is supercharging wildfires.,47,0.9862646352410507
14584,Local companies in Boston are struggling to replenish their workforce pipeline as employees are aging-out; young adults represent the new generation ready to rebuild the pipeline – as well as our cities and our planet.,59,0.8141109369320209
14588,"This series empowers communities of color to own and care for their land, leaving a healthier legacy for generations to come. It fosters dialogue and advocacy for new community green spaces, education, and storytelling, and is revitalizing neighborhoods, boosting economic development, and building climate resilience.",66,1.0
14589,"Sign up for our newsletter for the newest jobs, products and news in Sustainability & Climate Change.",14,0.7468908590150026
14591,Conflict and drought have increased food insecurity throughout the Horn of Africa.,-1,0.0
14592,The drought and hunger crises in Somalia and Ethiopia are reaching unimaginable proportions. Conflict and climate change have put refugees and forcibly displaced families at risk of starvation.,-1,0.0
14593,We need someone who is ready to serve day one.,106,1.0
14594,"Evidence suggests that there could be a continuous flow of hydrogen, one of the cleanest sources of energy, below North Carolina's eastern shores.",17,1.0
14595,There are the existential challenges facing wineries in already warm regions.,-1,0.0
14596,"Moderates talk a good game but are absolutely killing us when it comes to climate, health care, and protecting our democracy.",94,0.7850907781390535
14601,Ask Cuban and Venezuelan Americans how much they miss the neighborliness of Castro and Chavez.,-1,0.0
14603,Oil spills and leaks from the Line 5 pipeline are already happening.,-1,0.0
14605,"From devastating floods in Yemen and Afghanistan to ongoing conflicts in Sudan and Ukraine, this month's global emergencies are having devastating impacts on people around the world.",49,0.9691424721330215
14606,"Copper holds the key. From clean energy solutions to innovative technologies, Copper Age 2.0 promises to revolutionize our world once again.",36,1.0
14607,Researchers have found that wolverines have experienced a 10-fold decline on the North Slope since 1984; the research highlights the urgent need to protect their habitats to ensure their survival.,13,1.0
14608,"Representing the senate district with the largest coastal area requires focus on climate change, rising sea levels, coastal damage, and cesspools, while simultaneously supporting issues of farming, food security, fair wages, conservation, schools, and housing.",-1,0.0
14609,Frogs are indicator species because they are sensitive to changes in their environment.,12,0.5344069086413419
14613,"The area is a peaceful, spiritual place offering solace and is an important recreational and tourist destination. The proposed logging and clear-cutting would harm the site, North Adams tourism, and the surrounding wildlife.",10,0.933628312966471
14614,"As a Trustee I will focus on the most important aspects of our community such as: affordable housing, smart infrastructure development, promoting small and independent businesses, solidarity with unions and their families, public safety and access, and greening our public lands for recreation and climate change resilience.",106,0.9901611714831675
14618,"Sunlight is necessary for life, but they want to limit that and reduce carbon emissions that are already lower than optimal for carbon-based life to thrive.",95,0.6934595517017591
14620,"Nearly 2.5 million Americans were pushed out of their homes by extreme weather disasters in 2023, which were often supercharged by climate change; as emissions rise and our planet heats up, more people could have their lives turned upside down by extreme flooding, fires, or storms; Climate Reality is taking action to protect communities by demanding bold, planet-saving policies.",49,1.0
14623,According to a new report.,88,0.6859661284032879
14624,Using old flip-flops to create layered footprints emphasizes the importance of reusing and repurposing materials. This process reflects the artist's commitment to environmental sustainability and serves as a call to action for others to consider their own impact on the environment.,5,1.0
14625,Market-moving deepfakes. Social engineering by meme. Attacks on AI trading models.,60,1.0
14628,Renuka fights for families.,87,1.0
14629,"We focus on carbon sequestration, capturing carbon dioxide from the air and storing it in the soil.",26,1.0
14630,"Contact your local USDA Service Center to learn how implementing climate smart practices can improve soil health, nutrient management, and energy efficiency.",-1,0.0
14632,Thanks to these record-setting rains.,8,1.0
14633,BlackRock is still wagering that fighting climate change will be a generational investment opportunity.,45,0.9517291863392847
14634,A peer-reviewed paper tracked the activity of economic consultants hired by the petroleum industry who produced analyses used to tell the public that acting on climate change would be too expensive and unnecessary.,32,1.0
14637,"They provide crucial wildlife habitat, clean water, carbon sequestration, and priceless social and cultural values.",-1,0.0
14638,"We’re just hours away from creating 100 new jobs for Stove Artisans in Kenya, and we’re down to the FINAL TEN JOBS! Donate before midnight, and your impact will be doubled! This factory is a game-changer for thousands of families. Here’s what your support will do: - Save families $55 million annually - Preserve 9,000 trees - Reduce 150,000 tons of carbon emissions Just $50 a month will create one job and change lives forever.",82,0.6433768933514971
14639,Incredible human effort and determination bring success to the stage. It shows that anything's possible when people put in the work.,111,1.0
14640,U.S. Treasury Secretary Janet Yellen announced that transitioning to a low-carbon global economy will require $78 trillion in financing by 2050.,57,1.0
14641,"Thanks to investments from the Clean Energy Plan, Detroit is adding 21 new hybrid buses to its fleet.",44,1.0
14642,"A Las Vegas record heat wave is five times more likely to occur this year because of human-caused climate change. Last year alone, Nevada recorded 307 heat-related deaths.",35,0.98447664886835
14643,"When we don't have to rely on foreign countries and greedy oil corporations, the electrical grid is stronger and we stay safer.",78,1.0
14645,"National Parks Conservation Association has been protecting America’s national parks for over a century, but we’ve never faced more challenges than we are right now. From oil and gas development near park landscapes to climate change, it feels like there’s a never-ending list of threats against our nation’s beautiful parks.",-1,0.0
14646,Sea levels are expected to rise 1 foot by 2050 and rise 7 feet in many areas by 2100.,27,1.0
14647,Clean energy jobs were promised and clean energy jobs are HERE with over 4.2 million climate jobs in the last few years.,82,0.9582103102864564
14648,"With more living creatures in a teaspoon of soil than there are people on Earth, this ecosystem is crucial for sustaining life on our planet.",-1,0.0
14650,Renuka is ready to put a plan in place to make progress on our shared priorities.,-1,0.0
14651,"Middle class families face rising costs, climate change, and extremism.",54,1.0
14655,"Every dollar you give goes directly to the frontlines. Our team works alongside each candidate's staff, tailoring strategies and tools to maximize impact – from door-knocking to compelling TV ads and essential campaign literature.",-1,0.0
14656,"With Stacey Abrams and top movement leaders, you'll gain practical skills and join a dynamic network of climate activists.",14,0.5162347412176435
14660,"The world faces personal, economic struggles, and global conflicts.",-1,0.0
14664,It's not a dead planet we should be afraid of.,67,1.0
14665,"Climate change may not completely wipe out the planet, but its devastating effects are undeniable.",49,1.0
14666,The reality of climate change is frightening.,49,1.0
14673,"ULI is focused on how buildings, cities, and communities can be made more resilient to the impacts of climate change and other environmental vulnerabilities.",-1,0.0
14676,"We discuss how welcoming refugees positively impacts societies and highlight the crucial role of advocacy, policy change, and community involvement in fostering long-term solutions.",-1,0.0
14677,"By prioritizing racial identity over individualism, the world is reduced to good vs. bad, and categorizes people as oppressors or oppressed.",-1,0.0
14680,"Climate change, economic inequality, and political instability are not going away anytime soon.",49,1.0
14681,According to a new study.,-1,0.0
