cluster_id,size,sample_size,topic,summary,keywords,raw,error
107,34,34,Climate Change Denial and Suppression under Trump Administration,"The claims highlight actions and attitudes of the Trump administration and its allies that deny, suppress, or obstruct scientific information and policy concerning climate change. These include dismantling research programs, restricting public access to climate data, removing climate change references from government resources, and appointing leaders who dismiss climate science.","[""climate change denial"", ""Trump administration"", ""suppression of science"", ""NASA/NOAA"", ""policy obstruction"", ""public information access""]","{
  ""topic"": ""Climate Change Denial and Suppression under Trump Administration"",
  ""summary"": ""The claims highlight actions and attitudes of the Trump administration and its allies that deny, suppress, or obstruct scientific information and policy concerning climate change. These include dismantling research programs, restricting public access to climate data, removing climate change references from government resources, and appointing leaders who dismiss climate science."",
  ""keywords"": [
    ""climate change denial"",
    ""Trump administration"",
    ""suppression of science"",
    ""NASA/NOAA"",
    ""policy obstruction"",
    ""public information access""
  ]
}",
108,331,40,US Political Parties and Partisan Criticism,"This cluster centers around criticism and analysis of both Republican and Democratic parties in the US, with claims highlighting perceived hypocrisy, harmful policies, and failures in leadership. Critics accuse Republicans of extremism and anti-democratic behavior and Democrats of ineffectiveness, elitism, and hypocrisy, while also expressing frustration over the partisan divide and political system as a whole.","[""Republicans"", ""Democrats"", ""partisanship"", ""hypocrisy"", ""leadership"", ""criticism""]","{
  ""topic"": ""US Political Parties and Partisan Criticism"",
  ""summary"": ""This cluster centers around criticism and analysis of both Republican and Democratic parties in the US, with claims highlighting perceived hypocrisy, harmful policies, and failures in leadership. Critics accuse Republicans of extremism and anti-democratic behavior and Democrats of ineffectiveness, elitism, and hypocrisy, while also expressing frustration over the partisan divide and political system as a whole."",
  ""keywords"": [""Republicans"", ""Democrats"", ""partisanship"", ""hypocrisy"", ""leadership"", ""criticism""]
}",
109,34,34,Climate Change Beliefs and Political Responses,"The cluster discusses varied political and personal stances toward climate change, ranging from active leadership and advocacy to denial and misinformation. Politicians, public figures, and critics are evaluated for their actions, beliefs, and impacts on climate policy and public understanding.","[""climate denial"", ""political leaders"", ""public attitudes"", ""climate policy"", ""misinformation"", ""advocacy""]","{
  ""topic"": ""Climate Change Beliefs and Political Responses"",
  ""summary"": ""The cluster discusses varied political and personal stances toward climate change, ranging from active leadership and advocacy to denial and misinformation. Politicians, public figures, and critics are evaluated for their actions, beliefs, and impacts on climate policy and public understanding."",
  ""keywords"": [""climate denial"", ""political leaders"", ""public attitudes"", ""climate policy"", ""misinformation"", ""advocacy""]
}",
110,52,40,Trump Administration and Climate Change,"The claims overwhelmingly argue that Trump, his administration, or political allies are taking actions or holding policies that worsen climate change. These actions include deregulation, withdrawing from climate agreements, curtailing research, and prioritizing fossil fuel interests over climate action.","[""Trump"", ""climate change"", ""deregulation"", ""fossil fuels"", ""policy rollback"", ""environmental impact""]","{
  ""topic"": ""Trump Administration and Climate Change"",
  ""summary"": ""The claims overwhelmingly argue that Trump, his administration, or political allies are taking actions or holding policies that worsen climate change. These actions include deregulation, withdrawing from climate agreements, curtailing research, and prioritizing fossil fuel interests over climate action."",
  ""keywords"": [""Trump"", ""climate change"", ""deregulation"", ""fossil fuels"", ""policy rollback"", ""environmental impact""]
}",
111,31,31,politics and climate change,"This cluster discusses political figures' stances, actions, and failures regarding climate change, with a focus on denial, inadequate plans, and partisan differences. Claims often reference Trump and Biden, the effectiveness of climate policies, and the politicization of global warming.","[""climate change denial"", ""politicians"", ""Trump"", ""Biden"", ""global warming"", ""environmental policy""]","{
  ""topic"": ""politics and climate change"",
  ""summary"": ""This cluster discusses political figures' stances, actions, and failures regarding climate change, with a focus on denial, inadequate plans, and partisan differences. Claims often reference Trump and Biden, the effectiveness of climate policies, and the politicization of global warming."",
  ""keywords"": [""climate change denial"", ""politicians"", ""Trump"", ""Biden"", ""global warming"", ""environmental policy""]
}",
112,29,29,"Pop culture, music, and personal experiences","This cluster features reflections on pop culture icons in music, comics, and video games, alongside anecdotes about personal growth, preferences, and community. Claims include opinions on Green Day, DC comics, creative pursuits, social dynamics, and emotional well-being.","[""Green Day"", ""comics"", ""personal growth"", ""music"", ""pop culture"", ""community""]","{
  ""topic"": ""Pop culture, music, and personal experiences"",
  ""summary"": ""This cluster features reflections on pop culture icons in music, comics, and video games, alongside anecdotes about personal growth, preferences, and community. Claims include opinions on Green Day, DC comics, creative pursuits, social dynamics, and emotional well-being."",
  ""keywords"": [""Green Day"", ""comics"", ""personal growth"", ""music"", ""pop culture"", ""community""]
}",
113,47,40,creative works and inspiration,"The cluster discusses the impact of books, art, and creative individuals on personal growth, inspiration, and societal understanding. It highlights the value of unique creative processes, the influence of notable authors and artists, and concerns about originality and technological changes in creative industries.","[""books"", ""art"", ""creativity"", ""inspiration"", ""originality"", ""technology""]","{
  ""topic"": ""creative works and inspiration"",
  ""summary"": ""The cluster discusses the impact of books, art, and creative individuals on personal growth, inspiration, and societal understanding. It highlights the value of unique creative processes, the influence of notable authors and artists, and concerns about originality and technological changes in creative industries."",
  ""keywords"": [""books"", ""art"", ""creativity"", ""inspiration"", ""originality"", ""technology""]
}",
114,87,40,Modern American Fascism and Political Denial,"The cluster centers on concerns about the rise and sustainability of fascism in the United States, often criticizing right-wing politics, misinformation, and denial from both political sides. Claims highlight media bias, governmental failures, alleged atrocities, and the dangerous consequences of ignoring reality, with a recurring emphasis on unsustainable political systems and public apathy.","[""fascism"", ""media bias"", ""right-wing politics"", ""political denial"", ""government failure"", ""misinformation""]","{
  ""topic"": ""Modern American Fascism and Political Denial"",
  ""summary"": ""The cluster centers on concerns about the rise and sustainability of fascism in the United States, often criticizing right-wing politics, misinformation, and denial from both political sides. Claims highlight media bias, governmental failures, alleged atrocities, and the dangerous consequences of ignoring reality, with a recurring emphasis on unsustainable political systems and public apathy."",
  ""keywords"": [
    ""fascism"",
    ""media bias"",
    ""right-wing politics"",
    ""political denial"",
    ""government failure"",
    ""misinformation""
  ]
}",
115,31,31,Societal Collapse and Urgent Reform,"This cluster expresses frustration with current societal and political systems, emphasizing a sense of impending collapse and the need for urgent, collective action and radical reforms. Claims highlight the necessity of systemic change, accountability, and unity to address crises such as climate change, inequality, and institutional failure.","[""collapse"", ""systemic reform"", ""urgency"", ""political systems"", ""collective action"", ""crisis response""]","{
  ""topic"": ""Societal Collapse and Urgent Reform"",
  ""summary"": ""This cluster expresses frustration with current societal and political systems, emphasizing a sense of impending collapse and the need for urgent, collective action and radical reforms. Claims highlight the necessity of systemic change, accountability, and unity to address crises such as climate change, inequality, and institutional failure."",
  ""keywords"": [""collapse"", ""systemic reform"", ""urgency"", ""political systems"", ""collective action"", ""crisis response""]
}",
116,225,40,Critical commentary on current events and social change,"The cluster reflects a diverse range of short personal remarks, criticisms, and reactions to news, culture, and social issues. Common themes include dissatisfaction with systems and trends, calls for action, skepticism about leadership, and observations on societal shifts.","[""criticism"", ""social commentary"", ""systemic change"", ""leadership"", ""calls for action"", ""personal opinions""]","{
  ""topic"": ""Critical commentary on current events and social change"",
  ""summary"": ""The cluster reflects a diverse range of short personal remarks, criticisms, and reactions to news, culture, and social issues. Common themes include dissatisfaction with systems and trends, calls for action, skepticism about leadership, and observations on societal shifts."",
  ""keywords"": [""criticism"", ""social commentary"", ""systemic change"", ""leadership"", ""calls for action"", ""personal opinions""]
}",
117,68,40,"Social Justice, Disinformation, and Accountability","This cluster discusses intersecting issues of human rights, social justice, political repression, and the widespread problems of misinformation and disinformation. The claims critique institutions, leadership, and media for failures in addressing oppression, protecting academic and human rights, and combating deceptive practices that inhibit genuine dialogue and progress.","[""misinformation"", ""human rights"", ""accountability"", ""political repression"", ""media bias"", ""social justice""]","{
  ""topic"": ""Social Justice, Disinformation, and Accountability"",
  ""summary"": ""This cluster discusses intersecting issues of human rights, social justice, political repression, and the widespread problems of misinformation and disinformation. The claims critique institutions, leadership, and media for failures in addressing oppression, protecting academic and human rights, and combating deceptive practices that inhibit genuine dialogue and progress."",
  ""keywords"": [""misinformation"", ""human rights"", ""accountability"", ""political repression"", ""media bias"", ""social justice""]
}",
118,88,40,"Critique of Reasoning, Morality, and Social Discourse","The claims largely question the reasoning skills, honesty, and morality of individuals or groups, expressing frustration with perceived ignorance, hypocrisy, misinformation, and lack of nuance in public discourse. There is skepticism towards faith-based belief, concern about performative morality, and criticism of extreme positions, especially in the context of sociopolitical debates.","[""reasoning"", ""morality"", ""hypocrisy"", ""faith"", ""misinformation"", ""public discourse""]","{
  ""topic"": ""Critique of Reasoning, Morality, and Social Discourse"",
  ""summary"": ""The claims largely question the reasoning skills, honesty, and morality of individuals or groups, expressing frustration with perceived ignorance, hypocrisy, misinformation, and lack of nuance in public discourse. There is skepticism towards faith-based belief, concern about performative morality, and criticism of extreme positions, especially in the context of sociopolitical debates."",
  ""keywords"": [""reasoning"", ""morality"", ""hypocrisy"", ""faith"", ""misinformation"", ""public discourse""]
}",
