cid,text,stance
bafyreidal7nkon4unj2grfw25kypbccdxym3v653half2y2hgw2ppyyzku,"We protested in Manchester today, against Trump and against the British far right that will feel emboldened. Get organised to fight fascism and racism, Climate denial, to defend trans rights and women's rights and to fight for jobs and better pay.",Pro-Climate
bafyreick4dmmzw3eaxydhpmgnlxbsjy3upi7d2zedcxt75ducsmm5uolgq,There have been several tedious trolls popping up recently - several blocks in the last few days of accounts claiming fossil fuels are not the cause of climate change 😬,Pro-Climate
bafyreib7dhplusz3sgm734obbljmp2xx7sa3xrlvi6hqk6g77eukz2g4tq,Yet another dangerous aspect of life in The Petrocene (@johnvaillant.bsky.social's excellent term) aka Petropyrocene (my term combining John's term and @sjpyne.bsky.social's Pyrocene). Not just climate change from our fossil fuel use but also how many everyday items are made of petroleum products.,Pro-Climate
bafyreiabmpcr3uuz4pa7mqb6vjpzdyom4dzzx6yefrznavtoxhvfruqasm,"✨🤲 That's important. Because we need real change. I understand you're scared. It makes sense. 

We are so many who are also looking for the solution, so that living on this planet will be a good and fair and sustainable thing.

You have billions of others who just like you care about this fight.",Pro-Climate
bafyreicgqcdun6lcjx74eywx276et7bavnswtfjjseera4cklq5rvzakca,"If the national energy market is retargetted at Nuclear, turning off a few solar panels is the least of the causes for a death spiral.",Pro-Climate
bafyreian5zkhy77agtpyd5srwidjtx2atuf3epheju26z2jsk67u2vvxny,EPA Greenhouse-Gas Reversal Is Lee Zeldin’s $87 Trillion Mistake - Bloomberg www.bloomberg.com/opinion/arti...,Pro-Climate
bafyreign5tkthkxtiygcjuolu4x43p5tteiq4atqj3pmcmae57a7icunpa,"I believe that the economics of clean versus dirty energy will for the most part ""win"" out even while Republicans are in power in D.C. since money trumps politics for most investors except the most ideological or idealistic in terms of early adopters of cleantech.",Pro-Climate
bafyreigzi7qulmd46tphvb2fg7k3izzgqvelsjuvjxwixcfdl5cm5cafle,"Maybe read up on all the climate change deniers and you'll realize it's propped up by Oil and Gas oligarchies connected to Charles Koch and Koch Industries, Ezra Levant's ""Ethical Oil"" and the corrupt UCP, CPC and PC governments in Alberta/Canada/Ontario 
www.desmog.com/alliance-for...",Pro-Climate
bafyreibc4rpczuowj3wh53sximxusozh75r2gvbayr7wocbttb3c4zrlxe,"Attention Board Directors! As a Board Director, I’m well aware Company Boards have been paying serious attention to the reality of climate change and its impact on business. Now new meaningful climate laws of direct relevance to Directors come into effect in Australia. www.abc.net.au/news/2025-01...",Pro-Climate
bafyreiclkbxqn2afb77g2xyqclhglxkxnwqnyerejpsosqhw5e7dvafcdu,"americans are about to find out how many “green new deal” programs fund road construction, the building of critical infrastructure, and keeping the power grid up

safe drinking water, clean school buses, grants to family farmers… the evils of what they call the green new deal",Pro-Climate
bafyreig6kijkur6cl2epdr477f25k27uqifatemqjfvd7l7kdzrsoitcju,The Unitied Conservative Party of Alberta makes this evil woman richer.  Climate change is drying up our water supplies in southern Alberta.  This coal mine will both use vast quatities of water while poisoning the water that runs out the mine.  Canadian voters make stupid choices too.,Pro-Climate
bafyreigl2a62h2t5g6aaindihoqj5abhx4vi6d7aydtxhg7euxo7ymidtm,"What we know about fossil fuel subsidies in Canada:

Billions are given to oil and gas corporations each year, including loans, tax breaks and more. Exactly how many billions is a matter of debate.

Article BASE thread 🧵 (12 min) 📖🍿🔊 @jennyyeremiy.bsky.social",Pro-Climate
bafyreifomg56l2kayqmocrvn2cqworih7ox65x75ws3yz3m3cs6nk4fn6q,"Trump & Vance go on about free speech 
Yet associated press is banned from air force 1 and White House press briefings because they use the term
Gulf of Mexico
Trump had banned any climate change terminology from the USA environmental agency.",Pro-Climate
bafyreicgliuuedabh3ora34nsvjskuhtdfbg4uv7dzpt24kcottslwbiqa,Good thing that climate change is a hoax!! According to the functional idiot currently occupying OUR WHITE HOUSE!!,Pro-Climate
bafyreihndfdir2ag6zafp4oevfdqxitv2u2mn2qtegvavfqey3qrpuzy4i,"Arguably even more so, given that nuclear works very well without a fossil fuel backup. Unless there is a technological breakthrough, intermittent renewable generation is just a transitory tech on the way to a fully decarbonized grid/economy.",Pro-Climate
bafyreidwsy3aofw6etr7wja2m2po7cfjvjfuezlvhfwkhz6cm3kvmkaa44,"The US is already energy independent. You don't know what the fuck you're talking about.

Also, drilling more oil is not a good thing.",Pro-Climate
bafyreievo75jizjcxp75xix75khw6vf3rve43dqlkaygwixdec4f5x2ije,Presently sure. Climate change is a cumulative disaster and its western culture that drove almost all of it.,Pro-Climate
bafyreifgdh6vsicnpuoudwnbswsqp7yyeqbb6yyaythnspl7tdhzbmdswu,"Dr. Yan Zhang, #MemorialU, is leading research to better understand rare earth element deposits which are critical for clean energy, tech, and national security!

Read more about Dr. Zhang's research in the Gazette.⬇️
ow.ly/QkP150W8o4H",Pro-Climate
bafyreigwfkh6qc6q5h2a247f75w7gvbsxlpvhjhebjs3xvf5wbadx2n6ha,"It is predictable & foreseeable — that the loss of life from these climate-fuelled disasters will likely accelerate as climate chaos intensifies, the culpability of fossil fuel companies rests on a growing body of evidence. companies have understood the dangers of their products for decades.""",Pro-Climate
bafyreih23sftmaoaphs6qilfno54tiepudx3xbxafbrylo5y4cbzycjhgm,"I thank God that, what with all the crud & pollution in those waters, all the effluent & runoff, all those a**holes in noisy boats chasing after ""big fish"" & interfering with big fishes' sonar, that there is even a thread called Puget Sound whale sightings.
Thank God there are still #whales to sight",Pro-Climate
bafyreiaxmmhdq4g5xcfei7nedhkp4qzfwmwez2jlmctpzdlobwkb4fvxze,"Being a climate change denialist is one thing. It just means you are ignorant.

This is worse. This is actively assisting climate change. This is malicious. Trump is trying to hurt mankind.",Pro-Climate
bafyreieojmjnb6afp23d5twiec47sjlmx6yrzyl3khz55szr56an67apom,"The innovation lies in the fact that the train can be powered by renewable energy, unlike airplanes, and that passengers can board it directly from the city center. This offers a real advantage over air travel.",Pro-Climate
bafyreia76ifxgvaxfo3ruzjlffoivuekfy22qzrf5my7aqq6v2br3fshle,"Elon could have been a hero.
He could have fed the hungry and helped the homeless.
He could have funded cancer research.
He could have researched innovative ways to save the environment and decrease plastic pollution.

Instead, he has fought each and every one of these. 
He sees them as waste/fraud.",Pro-Climate
bafyreieo4x6v6rcq57acy5tuwxw7vwu6cev55p2ds2lh2nwit6hbpohoo4,"Looks like it's literally just batteries. Which, to be clear, I think are a really important part of a 100% renewables energy grid, but absolutely not when Shell is involved and not when we have oil and gas producing 'base load'.

So yup i agree it's
🚨 GREENWASHING 🚨

www.shell.com/shellenergy/...",Pro-Climate
bafyreidn3as53mfsvzg22rpsv564sa6htl5fh36ry4ckfieecdqp4rhrs4,"Seriously though. 

How many years in a row is the govt going to blame farmers for their financial mismanagement? (While also actively working to undermine efforts to respond to climate change?) 

Do farmers mind repeatedly being the scapegoat? 

www.cbc.ca/news/canada/...",Pro-Climate
bafyreiclyzlesqgiucgexvkqz5j5n6adc67ruwroafdkftj7cgelytly5m,"Will ""making clean energy cheap"" eventually make fossil fuels history? 

As @frontiertony.bsky.social writes, that's not a sure thing -especially if we're producing lots of cheap fossil fuels, too. frontiergroup.org/articles/cle...",Pro-Climate
bafyreiemmm5flxhlwda6eglenw67mqfszm334w452k3dzzye4zfpqopky4,"The divestment of staff and sustainability programs at USDA isn’t just a budget cut; it could be a direct threat to the nation’s food system. Experts warn of unsafe food and an industry forced to adapt to climate change with less scientific insight.
investigatemidwest.org/2025/07/16/f...",Pro-Climate
bafyreif7ph6syvfy233yhuvx4bb7gl7khefp6fcxccbqahjc3wgqcecfxq,"The high cost of climate change:

3 deaths (Austin: 23°F, Atlanta: 15°F), 2,000+ flights canceled, 3,200 delays, power outages, crop losses, school closures. States of emergency in FL, AL, GA, LA, MS. Frozen pipes, iced roads, overwhelmed hospitals, empty shelves, fuel shortages, billions lost.",Pro-Climate
bafyreicinz5mriifjztrevu2uc2y7cm2qordq42p5nf65ofnlx5d7hyifm,"We know they’ll just stop the feed in, but no reason to not tell voters that the LNP’s energy plan includes turning your solar off during the day. 
It’s exactly what the LNP would do with a Labor message.",Pro-Climate
bafyreigzq34lwwli7wcaa3arrnhbssr322d2xv5v2hdjkyz7ztycd6egda,"FYI, climate change is a global phenomenon. So move where? Mars?",Pro-Climate
bafyreihxf4cluodiawvudurwi4ak7oobrjs7uedrvlboji43tsr3xlnxaq,a next generation wrecking ball. This will not assist in Climate change mitigation - it will become the lynch pin of collapse.,Pro-Climate
bafyreicsrdpyd5xtfpeyosjdz65pvhn6j5ve6mhvxhajpzd2mlj7oj5vxq,"Yeah, some of that ""diversity"" involves aliens, pollution that magically has no effect, and a flat/hollow/round/cylindrical earth that's the center of the universe (or not), the only place with life (or not), and 6,000 years old (or not).",Pro-Climate
bafyreicxlfsllqtrkzwoe2zuv4652hxn2qhkti3aibranxl77feago3aqm,"Happy Capitalism Everyone!

Were the rich 1% gets the world fucked up for the loose change in pockets of the Working Class

#politics #climate #environment #CLFpartner #news #RCI #RCA #revolutionarycommunistsofamerica #revolutionarycommunistsinternational
@revcomintern

youtube.com/shorts/4tzZM...",Pro-Climate
bafyreifx4tn2by2gxp3ty7lnehhkhpuwn5y3kzgdbbs3mrgtsth27ekmhu,"Prediction: a decade of horror (even if there's only one GOP term) including an economic collapse, followed by a restructuring of American democracy and the erection of a socdem welfare state and massive industrial investments, just in time to be too late to really deal with global warming.",Pro-Climate
bafyreicp56aid7245avoevir47xkt3ovcqwhqrdhynq5p6adiql4ndvrj4,"If only Farage had been called out more during LEs he’d not have done so well here either . He’s at odds with many of reform folk eg on Renewable energy and Ukraine support (a partially local issue: flags plus refugee support) 

bsky.app/profile/tani...",Pro-Climate
bafyreie2q4m6udwi26ehm3a2l2mnulkhma6t2yj2osohw2422kxka3ih7u,"The European Greenwashing project
A €5.4 billion fund for green projects... 
που πάνε τα χρήματα των Ευρωπαίων;
“policy briefs or other research papers,” and holding “workshops, conferences, trainings or awareness raising campaigns...
#ΕΛΛΗΝΙΚΗ_ΛΥΣΗ 
www.politico.eu/article/euro...",Pro-Climate
bafyreigsqpgqgu7j5q73b367yjutir22c6kteqvxipx5265zvcljbpjafa,"Mohamed Adow, director of the Power Shift Africa thinktank, said: “This [summit] has been a disaster for the developing world. It’s a betrayal of both people and planet, by wealthy countries who claim to take climate change seriously.

www.theguardian.com/environment/... 

#cop28 #Africa #oil",Pro-Climate
bafyreicjt35x2xdi625n5cn6c2l5qggxue6s7df6mjsudiey3ami6yagzi,"Sustainable fashion > hyper-fast fashion trends. ♻️ 

Join us for a night of hands-on creativity with a clothing swap, junk journaling, mending workshops, and more! We’re spotlighting local artists and changemakers who know how to give things a 2nd (or 3rd) life. Tix here: bit.ly/3Ii1vbL",Pro-Climate
bafyreicoairkruod4rjer4kmrt3ipw76dnj4fjo43ntx4bmse4o3g67a2y,"Climate change insta roadblock
holy fuck",Pro-Climate
bafyreihxdsemja5chgxw57buaaghz53gu3pn33rhjx5vhj7yf2pinn4z7a,"'Thanks to climate change, opinion season on Bluesky is an almost year-round event, putting constant stress on the Discourse environment.'",Pro-Climate
bafyreid6ahm533mihkmvkwnzl3qcb4iuby5iosyda7gb7tr62t24pk526m,"1. The site you link to actively and fundamentally opposes nuclear power

2. The average build time of a nuclear power plant is 5 years. Compared to the amount of clean energy they produce thats amazing.

3. The french build 50 nuclear power plants over 15 years. In the 70s.",Pro-Climate
bafyreif5go5jd565d6ikoxa67fgl5gjpm5gipzzbmwsaqlvnog7jom67nq,"The upside to flying being scary and expensive is that it reduces greenhouse gas production 

Just looking for silver linings here",Pro-Climate
bafyreiewt3qmgbuenha7vxtbunfyru5kvvlj44gcnco2mukzwhanrjdere,"You climate destroying corrupt fossil fuel party clowns would think that about community selected independents who actually work for their constituents, wouldn't you.",Pro-Climate
bafyreicbgogzlg3gxlctkhepbcywtcp5n2xyilmaut6ssqbgd5xp7qxch4,"Which will cause earthquakes when the reservoirs become empty, like with fracking.

They've got to go for the most expensive solutions, when the least expensive solutions (like desalinization plants) are readily available.

#stupid
#FAFO",Pro-Climate
bafyreia53focfrbq5qbcsyy2lv2smh72bsaiec5qmxdpjzfb72x3vndvke,"Huge loss for creating jobs, reducing pollution and modernizing American manufacturing.",Pro-Climate
bafyreifjku7bioomw3s6xjwajcdh6n7vmwcqgr2ib3hqbm6mkt6w7qovy4,"👋🏻 friend!

Leading a team of incredible watchdogs who are digging up all the ways utilities are blocking the clean energy transition.",Pro-Climate
bafyreia5veddkrw2ydabidfyyvrgpqktv4mj4cqrcp7nzzgcw3vvxz6qpq,"This is a crisis of our true history, records of climate change, etc., etc..",Pro-Climate
bafyreiexmcaitxmks3ws3phb4lbbbkzukkyui5vwruzbet4qfxnh44o3da,"The Norfolk coast & The Wash play a critical role in global bird migration, serving as a vital feeding ground & nesting site for rare & threatened species such as terns and wading birds.

It is a race against time & tide to clear up plastic nurdle pollution before it kills or maims wildlife.",Pro-Climate
bafyreibuoakrqspsbdti7vgss2kadxzooyi4ucmrrvmu72rqm754svoyzq,"Kukulkan goddess of wind and solar energy

Quite the explosive combination

#fateGO #fate #kukulkan #fart #fanart",Pro-Climate
bafyreifip3eyjqfxsvsbkwvma33r5xgd2jkx4zupmxxio7sbu7jxlp534i,"declining fertility rate is a good thing anywhere. There are 6 billion too many people. The ecology cannot sustain it. We're about to enter a period of much difficulty in agriculture due to climate change. Famine will come to places where it's never  been before. 

And--we don't deserve this planet.",Pro-Climate
bafyreiauel7pfqavy7ln5zlnmsjupavl4y36mtrtxgpvcqoayo6w5xuinm,"Bad News First: Global warming is causing more flooding resulting in more drownings. 
Good News: You can use the plastic soda bottle garbage polluting the waterways to float in so you don’t drowned! 

Oh, and learn how to swim!

🤔😑🫠",Pro-Climate
bafyreiapynmdgsje5ir7px3vfy6wzfze5iyjv362r2rsumrvku7amzh5kq,"Amanda explains how Latinas Por El Clima aims to unite women & gender-diverse people with different perspectives and experiences, to fight for climate justice through the lens of eco-feminism.

Join our global network of communities building renewable energy projects and campaigns: ourownpower.org
",Pro-Climate
bafyreic66huflq4egfugqrl76cmvffkm5ntto7ecpecawkqbuc7tcjfrry,"""States rights""my ass.

California should continue on and enforce its own air pollution standards.",Pro-Climate
bafyreierz3fmopxanqozaltg3mop3wcaz72unou5po4tsmovfrgj4n35he,holy fracking shit (on several axises),Pro-Climate
bafyreih7cyq3nqbu2riiu5v4ub4zmxevyakerf5ckk2w6vi5lgiduute7y,"Congrats to CHESSA Member Reactivate on being Certified™ Great Place to Work®! 🎉With 89% of employees saying it’s a great place to work, they're a leader in creating a positive workplace culture. Looking to grow your career in renewable energy? They're #hiring! 

🔗https://www.reactivate.com/careers",Pro-Climate
bafyreia7njxqcwedphxszkpar2cbo3tmi3kwawahhgexeaesu6ilncpsom,LNP spokesperson this morning saying 'we accept the science of climate change'. Hahahahahahahahah. So he's basically saying they've caught up to where we were about 40 years ago. I guess it sounds good if you're not expecting anyone to do anything.,Pro-Climate
bafyreiev2rvc2rcbavl3hgfqgkt3hf4nuvf2q4v3siv5r25t3ob6uxtj4m,"hey if we're going to tariff ourselves out of having enough aluminum to meet demand, does that mean we can go back to more sustainable packaging instead of cans?",Pro-Climate
bafyreigfrxevxosy2tnw7t6qoyhlqp25pdp6k4ouuu4fc2ztw4gx5dtuey,"The problem with terraforming Earth to reverse the effects of climate change is that there's not one single authority deciding what we get to do, and most people are afraid of geoengineering proposals.

BUT, if we wanted to we absolutely could reverse the effects of climate change in our lifetimes.",Pro-Climate
bafyreiffl2nvzl7lfrwrztp7x37ze77xdscdxdob6x42ol64jhcaezehqq,"@ec.europa.eu claims victory in palm oil case: WTO confirms validity of EU climate-based actions in renewable energy dispute brought by Indonesia
policy.trade.ec.europa.eu/news/wto-con...",Pro-Climate
bafyreiet5wgh5muovqf6fmsbixxqjfhiezbfs4wekwfp2t34mwxa3inziu,"🛢️Fossil fuels don’t belong in sustainable finance, but loopholes could allow them to sneak in!

Congratulations to @wwf.eu & urgewald for this report on the #SFDR revision suggesting to:
✅ Link new product categories to fossil fuel exclusions
✅ Use existing databases to make implementation effective",Pro-Climate
bafyreiefrdm6zvlooas6qgq55szyt3hkqs4g7tb3ojsydiiub4uscx7ih4,"2025: Solar, #Battery Energy Storage System (BESS) To Account For 81% New US Capacity Addition

#batterystorage",Pro-Climate
bafyreidxvw3aalx3s3v2vilx3vjle7njyipevpdif6l4zvcqvdukvrhxxm,The archaeology of climate change: a blueprint for integrating environmental and cultural systems www.nature.com/articles/s41...,Pro-Climate
bafyreidn6lfdkevafrkw6m5zxtxac5f2ewpjl72i5xhyzpmxutft74dtiy,"How many slaves are necessary? Who knows. Who knows what their mission is. No one is exempt. Those who survive will have to live with climate change, infrastructure decay, pandemics, irreplaceable jobs, loss of rights, biological illnesses, biological warfare and constant fear. No one wins.",Pro-Climate
bafyreig3r3y2fsz2kxz3efabi4456ff33wg3se657plhmkqpwofytumujq,it’s fascinating watching conspiracists / bad faith scientists pull at the unknowns in stuff like ancient geology or climate change to “prove” to their audiences that the whole system is bunk,Pro-Climate
bafyreiadohxhmeewk3gooquq3jqjedt5fw7fomqamcgqabc4mfcspfpium,"A Conversation Between Land, Water& Life #Earthday reminds us of the delicate balance that sustains our world. Flowing water beneath a bridge, resilient forests, vibrant plants, and nourishing fruits,each element reflects nature’s beauty and our connection to it. Let’s honor her.🌍 #photography",Pro-Climate
bafyreigovxpxxfjyy4enoiy6ut2rxbksqjuhkvgjciwmiuh774dojdam4a,"Protesters brought the Vuelta to its knees and could change cycling forever

https://www.newsbeep.com/uk/140994/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",Pro-Climate
bafyreigajn6s7wha3xnfcai3bluxbgfjroim5hso3kualhxdydlot4w7lq,"Jewish Space Lasers, chemtrails nonsense, this - a lot of people thought when the consequences of climate change came to pass, the deniers would be proven wrong - but the conspiracy world (supported by right wing governments and businesses) is setting up new scapegoats for climate disasters.",Pro-Climate
bafyreidu26cex2j2qknyz2536uhticocil7hmngyku2fxznve6j53jzjqa,"Climate Denier Richard Tice’s Seat is Second Most Exposed to Global Warming, Says Insurance Giant - DeSmog www.desmog.com/2024/11/27/c...",Pro-Climate
bafyreiepym5zdc2dhpdda6zgqfg4kjaikp2riwdl6zy7wwzhopgyvzsrgu,"Gift link to WaPo article on #HeatPumps

If your community has not already put a stop to adding more fossil fuel infrastructure like gas piping into new construction than you have a project to work on in 2025.

In Europe, heat pump installers are also facing a wave of misinformation. Last year […]",Pro-Climate
bafyreidadlxs45qbmjb35wrtouyfcoeqeaeqzmh2nvs6cdkfedrknuweyi,"Interestingly ooh media refused to run this ad paid for by doctors in Perth, raising concerns about fossil fuels’ health harms. Seems like they are pretty captured by fossil fuel interests!",Pro-Climate
bafyreie44bx3uwd6mfsxamp2lkhyrnllzqkinra6nvw3eqpxxzmf7mgfx4,"Everyone remember when all the fossil fuel executives went to Mar-a-Lago, and Trump told them they could have whatever they wanted if they gave him $1 billion for his campaign? Remember that?

Here is the result. This, and killing tax credits for solar, wind, and EVs.",Pro-Climate
bafyreib3y3u3wmhk4iguimbndipjmphnczcx3gnu4ijlsoethvpdl244se,"Meanwhile, ""social housing empathic Albo"" has commenced blowing smoke up the collective fundament over their ""plan"" to deal with climate change.",Pro-Climate
bafyreiaohkkx6u7kjtvmil3r2liyxykyalcth2rxje6tedlwxvuv3vkbkq,Saying #nuclear energy isn’t #renewable is like saying the sun isn’t renewable. Technically true but a stupid argument #NukeSky,Pro-Climate
bafyreifdkxkglm5ggec5oi7olmd5psifrh4oao7qz3ipjwcdooxebaoifq,"2/2
When""
-Women start dying in hospital ER's and 350 million will watch until a young woman dies of sepsis.
-Federal emp.  will be looking for a new job because we will no longer protect the animals, parks, food, pollution, climate change, stock market fraud, health research, food safety.",Pro-Climate
bafyreic5ml2tk2wnju4todreuiueczqsc7dmu73fec674j7y2btyvm552q,"@TEDxMelbourne #TEDTalkWeek highlight:
Can a cup of coffee change lives? Rebecca Scott, founder of 
@STREAT shows how sustainable choices impact lives, creates jobs for homeless youth & sources coffee ethically. Watch here youtube.com/watch?v=y9aw... #CoffeeWithImpact",Pro-Climate
bafyreidwnny2j5wv65up5bqcxde72xflqojiwp23en5th6pqtts4fqbdoi,"I tend to agree with what is said here.

Based on climate change some of our economic powerhouses may not always be.

The great lakes region may become a refuge in the future. 

But maybe that'll take long enough to happen that blue states can use the weapons

mmansour.substack.com/p/how-blue-a...",Pro-Climate
bafyreideomhg65clafbvdwxknvquoefpklrbezsw5nqvd74t4h5myrxbqq,"Wow, as predicted, wealthy white boomer is a climate change denier hooked on green washing financial support for big oil. 

What a surprise! No one could have predicted this!",Pro-Climate
bafyreibuyo4lc45uortggrb7qhrp4hrc25nz2phljc5gouamef5fjh5mue,Why electricity tariffs matter for the green energy transition - One Step Off The Grid onestepoffthegrid.com.au/why-electric...,Pro-Climate
bafyreigytyrw64o5mtqwfhuu3yxnxyxy5ldddvzq3de25jxnlsxwpvocna,"Incredibly technical riding today. Yesterday's slush froze overnight, then layered with powder this morning & freezing rain this aftn. Bike lanes inconsistently cleared. Nywy, a little cardio & resistance training, some exhilaration & zero fossil fuels emitted in today's work commute.
#winterbike",Pro-Climate
bafyreidey4l4momv43gqmtdx3vb3wksc7b34y6oiby4wngpueypoddtv2q,We should never have allowed so many homes to be built in the Wildland-Urban-Interface (WUI) so it’s not surprising the insurance companies are pulling out due to increased projected costs from climate change,Pro-Climate
bafyreidy5plflboqdhcflf5ow2xss5uwitgxhi5uju6cqqxkolneiyndsy,"In effect, this means no more new oil and gas drilling projects on the Pacific or Atlantic coasts, the eastern Gulf of Mexico, or in parts of the Bering Sea. This places a permanent, tight cap on oil companies’ ability to expand. (3/10)",Pro-Climate
bafyreihab5mbqbs7rkeb2euk6ogzzlxgz5oj2xbkabutm45n43yqoq3lnm,"The Fossil Fuel companies stole our future. They are to blame for the burning of L.A.
www.ucsusa.org/climate/acco...",Pro-Climate
bafyreigxq3z2bjplhr4dyow3oi3bulaqxj373yuxsynyjd4et2osa6g6sm,World: How aid cuts could make vulnerable communities even less resilient to climate change #Refugees,Pro-Climate
bafyreiga4bu7imzcq7cxu6nnzulmc2d7tuzebyjdjlo7o5iw2qzdq6hlpm,It can also be argued that Democrats did so well compared to every other incumbent political party globally post-pandemic because quite a few Americans recognized the threat posed by Trump so they voted blue despite how many people were calling us genocide supporters and fossil fuel industry shills.,Pro-Climate
bafyreihfv5yc4nxkviii7dfw3qz6pquo7iqohdlti3eqe6f4tmwspy7xfu,"Enjoying your morning coffee? There is no future for coffee on this planet that is being ravaged by carbon pollution.
#MassExtinction
#ClimateCatastrophe
#GavinNewsom
#ReleasetheEpsteinFiles",Pro-Climate
bafyreidxbyfledqfjqaas7trkpkw4q5whrpacnbzzypzumi4sezxlfbvmu,"US issues solar panel spy warning

https://www.europesays.com/uk/415447/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…#uk #news #uknews",Pro-Climate
bafyreigylo3ba6lwzzeklloxm2o4yz3a55fhlvxvzxqxjtp4pqqin3ko3y,"The combined Tory/reform vote looks rather ominous.

I'm predicting 5 years of nothingness, then far right arseholes forever until global warming kills us.",Pro-Climate
bafyreidqmoefsr4uzzxtx4hguhrbl3e6c4vwmvm256wrw5tx5326b2g6wa,"Maybe starting the AFL season this early isn't a good idea unless you're trying to invent a new water-based version. 

BTW cyclones travelling lower and lower down the coastline will increase with climate change.",Pro-Climate
bafyreigl4m4t6itpnl5xvjjcmfstueydiopov5drcoc5k77wj6voajhnh4,"This fresh funding will be used to enhance Makersite's platform & scale its technology & team to meet growing demand from top manufacturers seeking to make informed and sustainable decisions throughout the product design process.
Rémi Said & Arnaud Minvielle, GPs in our Impact Fund, commented: 
5/7",Pro-Climate
bafyreib52k5otvpybxn6r4injiqgygr24hannmbkjmwztve3hc7tyexzia,"“If everyone had emitted like the bottom 50% of the global population, the world would have seen minimal additional warming since 1990.” (…) if (we) had emitted as the top 10%, 1% or 0.1% had, the temperature increase would have been 2.9C, 6.7C or a completely unsurvivable 12.2C.",Pro-Climate
bafyreid7446zo3nm4nvksocgaf2dpzy4rlle6ymljdbubejyyn3w46xiji,There was also an interview with Reform Mayor by ITN  who talks about removing subsidies for renewables and encouraging fracking to go ahead. So are MSM now firmly on   side of climate  denial?,Pro-Climate
bafyreidiq64pjbkeg55yeobz2jdxd3zmuerps5lfxscjqrlszaccmsewpq,"AI says:
China is making significant efforts to address climate change, aiming to peak its carbon emissions before 2030 and achieve carbon neutrality by 2060.",Pro-Climate
bafyreidhf7szjzvsf65clw4bkmsz2qcrpgjjpciv2x4dzf4zdaiehzdfse,"USA's 2025 economic forecast: balanced growth with tech-driven innovation, sustained by workforce adaptation & green energy investments. Challenges of inequality & global competition remain. 📈💡 @ForbesEcon

(Note: Th... learn how i got $1256 grant for my business: tinyurl.com/financialhel...",Pro-Climate
bafyreihm57lq6yqwj7j72fdyz72smnzsa3w4qxshescamltxgwyx6lrady,"Mocked Bernie for:

“Bernie never got anything done.”
Except:
– $15 min wage made mainstream
– Student debt cancellation became policy
– Green New Deal entered the national lexicon
– Corporate greed finally got named and shamed

All without selling out.
#WorkingClassPolitics #NotMeUs",Pro-Climate
bafyreibnp66bg34rk5zmfvthf5xtbbrrq2sfyxcwscnhwmapsl5yvtbhda,"Nope, that's just a trope meant to hide the actual agenda behind the fossil fuel industry's purchase of the Republican Party.",Pro-Climate
bafyreiejdgbfraiefx37rshy5i5sb7pbchv62ylpqnmkoh7xpkpl36j4yu,"#resistwright
Teleconference with him discussing energy poverty. <He walks a tightwire. To sound environmental but always defending energy production. Birthing his ""energy poverty"" argument>

pp~ 'the opposition does not understand or know much about climate change' but they FEEL strongly.",Pro-Climate
bafyreiekvkipv3wofosglffhdleh6bxu3aha6ctwljzul6fqhaiguq56mm,"A new LNG import terminal would set us back decades in our shift to the clean energy future that's now within our grasp.
With more wind and solar, we could have less pollution, cheaper electricity prices, and safer, healthier towns and cities.
petition.act.greenpeace.org.nz/clean-energy...",Pro-Climate
bafyreiciphl2qqr5n5gzgprtvxtqk7ywxdlf7prmeqtmtkxulvg2sfn4e4,"The power of green infrastructure 👇
🐣 Assists nature recovery
🌊 Helps combat the effects of climate change 
😷 Provides natural solutions to issues like poor air quality 
🏞️ Creates spaces for people to enjoy the health and wellbeing benefits of spending time in nature.",Pro-Climate
bafyreidropgxdecdtgwoljmtb5wfvnxhpkyq7llio3nhlrzjxdkaapx57e,"🌿 Slowing down isn’t a delay. It’s how we build safety, foster long-term change, and support our clients in practicing new patterns for the rest of their lives.
🎧 We break this down in our newest episode of The MENTORD Podcast so you can practice ethical, sustainable care—without urgency.",Pro-Climate
bafyreibh7drso6hfydw6yq42dpiqqiwi23pavzfhvni2nvofokv4sxgkmu,"Climate action is health action. From reducing waste to supporting renewable energy and green spaces, every step we take protects our health and our planet.

Learn how we can work together to champion climate resilience and safeguard our future: bit.ly/3FVJBuj #Partners4HE",Pro-Climate
bafyreif6fsi2dwd6rocy5dwd5ojze7z2trzthouehsikgtk3dzntmc6veu,"Money in politics is often cited as the root cause of inaction on critical issues like climate change, gun control, and healthcare reform. 

How can we effectively pressure political parties, during the primaries, to address corporate influence and prioritize the public’s needs over big donors?",Pro-Climate
bafyreigbtx635psdk5cgcxt6gvli2txjzedmjad2qvcionuxpi242atgqq,"I've mentioned you to locals against the data centers, the fact is that the people organizing against the data centers are often in silos away from the information that AI itself is a problem, not their fault with all the hype, we have our hands full with the fracking & tire burning in Pennsylvania.",Pro-Climate
bafyreie5y355wwnt3g2qm65cdlfwjkrbyl22efhqym4uar3w6tmagh56sq,"And down here in Brazil, noted ignorant dipshit Jair Bolsonaro, in 2019, fired physicist Ricardo Galvão for raising alarms about Amazon deforestation.  Straight from the Dictator's SOP.
www.nytimes.com/2025/08/03/u...",Pro-Climate
