cid,Stance,text
616842494603954,Pro-Energy,"??Texas has built the fastest, strongest energy economy in the nation—powered by oil, gas, wind, solar, and nuclear. But Senate Bill 819? It’s a square tire on our championship race car. ??SB819 cripples private property rights and slows down energy growth. All just so Austin politicians can please a couple billionaire donors. Texans rely on an all-of-the-above energy strategy to keep us in the lead. Not red tape that kills competition and drives up prices. ? Tell your lawmakers: Don’t wreck Texas energy. Oppose SB 819."
661348489666346,Pro-Energy,"Environmentalism is an issue conservatives should own. ???? ACC CEO @DanielleBFranz visited @FoxNews his morning to explain why conservatives have a vested interest in the environment, and why we're pushing for more more American energy: ""We would love to see an all-of-the-above energy approach where we're letting consumers decide what energy sources are best for them, and we have all energy sources on the table - whether that's wind and solar or natural gas and nuclear. We need more energy, period."" #FoxNews #environmentalism #ecoright #rightwing #environmentalvideos #conservation #conserve #solar #wind #nuclear #naturalgas #Americanenergy"
1142824073721808,Pro-Energy,Here's what's keeping you and your family warm during this bitterly cold polar vortex. These cold spells can last weeks; we need an energy grid that won't let us down.
1137872567792304,Pro-Energy,"The U.S. Army Corps of Engineers has identified over 600 energy projects for expedited approval under President Trump’s National Energy Emergency declaration. The list features pipelines and various natural gas facilities. However, the executive order specifically excludes wind and solar projects from immediate expansion efforts. Picking winners isn’t now and never has been the way to develop a strong economic and environmentally sound energy system in the United States. #EnergyTransition #Infrastructure"
620528197370710,Pro-Energy,An outside energy company wants to create an industrial solar project in Columbia County that could decrease our property values by 10%. We could lose millions in property values. In some cases homes could sit on the market and be unsellable. YOU can stop it - CLICK the link and submit your comment to stop the project.
919146267033736,Pro-Energy,"An outside energy company wants to build a 267 acre industrial solar project that would replace our beautiful wetlands and scenery with solar panels, service roads, and security flood lights. Trading in our region’s number one asset – our natural resources and watersheds – for industrial sites will erase the very reason visitors flock to the Hudson Valley. Click the link and leave a comment to protect our environment!"
1964063177419050,Pro-Energy,"Columbia County and the Hudson Valley has always been a place of beauty with wetlands, wildlife, and rolling hills. However, an outside energy company wants to build a 267 acre industrial solar project that would replace our beautiful wetlands and scenery with solar panels, service roads, and security flood lights. Click the link and leave a comment saying a solar project doesn’t belong in Columbia County."
8741312899322029,Pro-Energy,"Chris Wright’s nomination as Secretary of Energy represents a much-needed change, or better yet, a “transition” of federal energy policy says Mackinac Center's Jason Hayes."
1206772263768033,Pro-Energy,"URGENT PETITION for CHEAP ENERGY: Allen County, sign our petition to support property rights & end the ban on energy freedom: https://allencountyenergyfreedom.com/"
1285318579324488,Pro-Energy,"Little Rock, Director Adcock voted against $1 million in tax payer savings. She's wrong on the future of our energy needs and wrong for our bottom line. It's time for common-sense leadership for our city."
947667490533111,Pro-Energy,"Fighting for Fort Mill: Silfab Solar Doesn’t Belong Here As both a candidate for State House and a fellow citizen of Fort Mill, I have been deeply involved in the fight against the construction of the Silfab Solar plant. For months, I’ve stood shoulder to shoulder with the parents, families, and community members who are working tirelessly to stop this dangerous facility. Together with the Move Silfab Solar Out of Fort Mill group, we are not just protesting—we’re fighting in the courts, in public forums, and on the ground to ensure our community remains safe for our families. This is personal for me. If I wasn’t running for office, I would still be fighting alongside this group as a voter and a citizen who believes in protecting our neighborhoods. Silfab’s facility, with its hazardous chemicals and irresponsible location near schools and homes, never should have been approved. This is exactly why elections matter—we need leaders who listen to the people and act with integrity, not politicians who rubber-stamp unsafe developments to please corporate interests. Why We’re Fighting: Dangerous Chemicals in Our Backyard: The chemicals that Silfab plans to use—like hydrogen fluoride and s …"
1612941536233469,Pro-Energy,Three candidates running for Carroll County Commissioner will lower your taxes by reducing the use of solar power at the county complex. #nh #nhpolitics #solarenergy
570970172189025,Pro-Energy,"Joe Land is the only commissioner candidate that has said that industrial solar is not a long-term solution for the increasing energy demands in our county. Taking care of our natural resources is a priority for our team. Industrial solar, as it stands today, is not sustainable—the technology changes almost daily, and to Land, it isn’t viable as a standalone solution. We believe that solar on a consumer level—putting it on your home, property or a business makes sense. Consumers on that level will maintain these panels and it directly affects them in lower energy bills or simply creating energy where it does not exist. Joe Land uses solar panels on his farm to create power where there is none and maintains these panels. On an industrial scale, it gets scary, because ownership of quickly outdated panels will transfer and it is not certain who will be in charge of maintaining these installations. Furthermore, we have seen in Morristown that the installation companies think they can do whatever they want and circumvent regulations to get them installed. This is a huge issue. Most folks we have talked to, their number one complaint about industrial solar is that it negatively affects t …"
1600010690873335,Pro-Energy,Let Logan County know that responsible energy development supports economic development. Make your voice heard! www.PositivelyLogan.com/sign-our-petition
853291803625350,Pro-Energy,"""Many environmental groups argue renewables can replace fossil fuels, including natural gas. They say that prices are dropping precipitously and that the grid is more capable of handling wind and solar power. Despite this optimism, renewables cannot entirely replace natural gas for several reasons."" https://www.forbes.com/sites/kensilverstein/2024/09/09/natural-gas-is-critical-to-achieving-global-climate-goal-heres-why/"
511321375025274,Pro-Energy,"""Within years, large AI systems are likely to need as much energy as entire nations."" The future will require more energy (and 24/7/365 energy) than wind and solar can provide. https://www.nature.com/articles/d41586-024-00478-x"
435565149167153,Pro-Energy,"Patrick Corey's voting record reveals a pattern of opposition to core conservative principles, aligning him more closely with far-left initiatives and raising questions about his commitment to the needs and values of his constituents. This inconsistency has led to growing concerns among voters regarding his reliability as a representative of conservative values. Learn More: www.windhamgop.com/windham-s-failed-leadership -**Raising Your Electricity Rates**: Former Representative Patrick Corey co-sponsored LD 1711, forcing solar energy on Mainers, which has led to higher electricity costs. The bill mandated long-term contracts between utilities and solar developers, with substantial costs for upgrading infrastructure, which are passed on to consumers. The Public Utilities Commission required millions in additional resources, resulting in increased utility rates for Maine residents. This bill disproportionately burdened ratepayers with higher energy bills leaving Mainers struggling to get by ([LD 1711 An Act To Promote Solar Energy Projects and Distributed Generation Resources in Maine](https://legislature.maine.gov/legis/bills/bills_129th/billtexts/SP056501.asp), (https://legiscan.co …"
2111630199338993,Pro-Energy,Our oil and gas industry's contribution to communities across the state is uNDeniable. Let's continue to champion policies that empower North Dakota's economy for future generations. https://www.backthebakken.org/
615408291099822,Pro-Energy,"What if we lived in a world without oil and natural gas? Our lives would be unrecognizable. The oil and gas industry supports New Mexico's healthcare programs, schools, and community projects. It supplies 49% of the state's revenue which includes $1.2 billion for matching federal medicaid funds and 90% of the funding for the Early Childhood Trust. The industry needs your support today. Visit NMOGA.org to learn more and contact your representative."
2954418501393774,Pro-Energy,"Another one! ?? Please join us in welcoming Cameron Brown, CEO of Validus Energy, to The Petroleum Alliance Executive Committee. Cameron co-founded Validus, then served as Executive Vice President and Chief Financial Officer. He was also a founding Partner at Pontem Energy Capital Management, LLC, an alternative capital provider to public and private energy companies. He is a third-generation oil & gas professional who has spent his entire career in the energy industry. We are beyond excited to have him join the committee!"
1935004486987570,Pro-Energy,"New to The Petroleum Alliance Executive Committee — please join us in welcoming Spencer Bryant! ?? Spencer has been with Coterra Energy for nearly 15 years and currently serves as General Manager of the Anadarko Business Unit. An oil and natural gas industry veteran, he started his career as an engineer in Tulsa, then moved to Midland as a superintendent and manager. Excited to have your expertise on the committee, Spencer!"
885209230219524,Pro-Energy,"Things we predict to get higher and higher: - The spirits of our industry members ?? - Nationwide oil and natural gas production ?? Petroleum Alliance President Brook A. Simmons recently sat down with the @[100064545980111:2048:Tulsa World] to talk about the election, expectations and more. ?? ""Since the election I’ve been seeing increased optimism on the part of producers, pipeliners and others in Oklahoma who feel like they’ll now have a tailwind instead of headwinds running against them.”"
1334728077535601,Pro-Energy,"Take Back the Truth is an Energy Transfer website dedicated to setting the record straight, not only on oil and gas – the lifeblood of our modern society – but our projects and our company. Oil and gas have enabled the benefits we enjoy in our everyday lives. Opponents of oil and gas have increasingly targeted energy projects through misinformation, protests, lawfare and misinformation, hurting a strategic U.S. industry that employs more than 11 million Americans, and negatively impacting our country’s economic stability. #DAPL #DakotaAccessPipeline #Greenpeace"
1118947523152989,Pro-Energy,"What do you call 400 Oklahoma oil & natural gas professionals in one room? ?? Wildcatters Wednesday. ?? Y'all sure do know how to pack the house! Thank you to everyone who came out for our FIRST member event of the year. And a special thank you to our guest speaker, Validus Energy CEO Cameron Brown, for delivering interesting, timely and insightful nuggets of industry wisdom. Next up on the event schedule: • EPA Methane Fee Rule Workshop | Jan. 30 • Legislative Reception | Feb. 19"
1512853886056279,Pro-Energy,"The hardworking people of Oklahoma Oil & Natural Gas are your family, friends, and neighbors."
1197434888666881,Pro-Energy,"In 2024, The Petroleum Alliance filed 10 comments with 8 separate federal agencies, reflecting our active engagement in shaping policies critical to our industry. ?? The work our organization does would NOT be possible without our members!"
584213021034696,Pro-Energy,"2024 was a great year for oil & gas at the Oklahoma Capitol! ?? 10 (!!!) Petroleum Alliance priority bills were approved by Oklahoma lawmakers and became law. Thank you to the legislators who worked with our members and advocated for our industry. The work we do at the Capitol has a profound impact on our state, our workforce and our economy."
589099193842319,Pro-Energy,What's the BEST part about being a member of The Petroleum Alliance? ?? Hard to narrow it to just one — can we choose 46? ?? Alliance members were social butterflies in 2024 thanks to having nearly an event every week to attend! These exclusive events allow our members to network with industry peers and get in front of our state's elected officials. Did anyone attend all 46?! Show of hands in the comments!
3557366837902589,Pro-Energy,"In the latest episode of TXOGA Talks, TXOGA President Todd Staples & Chief Economist Dean Foreman discuss the 2024 Energy & Economic Impact Report. It was a record-breaking year with the Texas oil and natural gas industry paying $27.3 billion in state/local taxes! Tune in to learn how Texas oil and natural gas fuel our economy: https://www.txoga.org/podcast/e23-impact-report/"
1753014355483660,Pro-Energy,Meet the people driving and shaping the Oklahoma oil and natural gas industry with unwavering grit and determination. Watch more: https://bit.ly/40bl9vp
930046828860504,Pro-Energy,"The support we receive annually for our organization and industry truly means the world! Last year, we registered 84 Petroleum Alliance PAC supporters -- individuals and companies invested in making Oklahoma the best it can be."
527891050265484,Pro-Energy,"In the clurb, we all fam! Oklahoma's largest oil and natural gas association just keeps getting stronger. ?? We were thrilled to add 339 new faces to The Petroleum Alliance in 2024! ?? It's an honor to be the voice of the state’s most important industry. If you or your company is interested in joining, learn more at thepetroleumalliance.com/membership."
8464395180328427,Pro-Energy,"The order includes the prioritization of the development of a liquid natural gas pipeline and the removal of Biden-era bans on oil and gas exploration on the coastal plain of ANWR, as well as millions of acres of federal land. The order rescinds the rejection of a right-of-way permit to build a road through wilderness in the Ambler mining district and looks to repeal the Roadless Rule that limits logging in the Tongass National Forest in Southeast Alaska."
1324651388718284,Pro-Energy,"It's a hat trick! ? For the third consecutive year, we're joining forces with @[100044887663801:2048:Brady Bacon] at the @[100066727387638:2048:Chili Bowl Nationals]. ?? We drill. He drives. Petroleum Alliance President Brook A. Simmons said the following: ""Racing, like Oklahoma’s energy industry, is built on precision, grit, and teamwork. The men and women of the oil and natural gas industry power the innovation that moves us forward, and Brady Bacon embodies that same drive and determination."" Read the full press release: https://bit.ly/4gsBTVN"
1783543982186324,Pro-Energy,"Alaska North Slope (ANS) crude oil production has been sliding for years — decades really — but that is poised to change in the second half of the 2020s. Two long-planned ANS projects — Pikka and Willow — are slated to start up in 2026 and 2029, respectively."
1331754904922854,Pro-Energy,"Not only does the industry produce the oil and natural gas needed to power and fuel our state, but the industry also contributes to the wellbeing of all New Mexicans in a number of ways."
1129048385412006,Pro-Energy,Episode 21 of TXOGA Talks is now available! We're diving deep into Mexico's dynamic energy industry with a captivating conversation from the TXOGA Lone Star Energy Forum. Listen now: https://www.txoga.org/podcast/e21-mexico-panel/
8812390678865951,Pro-Energy,"Who's excited for the FIRST Wildcatters Wednesday of the new year?! ?? Join us on Jan. 15 in OKC to hear from Cameron Brown, CEO of Validus Energy. Cameron is a third-generation oil and gas professional who has spent his whole career in the energy industry. You aren't going to want to miss his valuable insights! ?? Register here: https://bit.ly/4fkI6S9"
907707831522485,Pro-Energy,Some familiar faces will lead the discussion on energy when Oklahoma lawmakers return to the Capitol in February. Join us in welcoming the newly appointed representatives and senators serving on House and Senate energy committees. ?? We're excited to work with each of you on priority legislation. • Rep. Brad Boles (2024 Petroleum Alliance Legislator of the Year ??) • Rep. John Pfeiffer • Rep. Nick Archer (@58okie) • Rep. Ken Luttrell • Sen. Grant Green • Sen. Tom Woods
1277312976923957,Pro-Energy,"The people of Wyoming have always believed in the value of questioning conventional wisdom, looking at the bigger picture and finding solutions that are possible and actually work. That’s the purpose of the bill titled ""Make Carbon Dioxide Great Again."" This legislation is not about denying science, it is about applying science, thoroughly reevaluating the ‘climate change’ scientific assumptions and advocating for policies grounded in practicality, reality, and achievability - common sense. Carbon dioxide (CO2) is vital to life on Earth. Without it, plants could not grow, and without plants, no life would survive. Scientists and farmers alike recognize that higher CO2 levels improve agricultural productivity. Plants thrive with more CO2 - they grow faster, use water more efficiently, and are more resilient to drought. NASA’s own research shows that rising CO2 has contributed to a global “greening” effect, expanding vegetation and helping ecosystems flourish. CO2 is plant food! Yet, despite its essential role in sustaining life, CO2 has been demonized as a pollutant. But what impact are human driven CO2 emissions actually capable of? We are contributing a very small part of the natu …"
1269150174228459,Pro-Energy,"Cody Bradshaw brings 15+ years' experience to The Petroleum Alliance board of directors! ?? He is an oil and natural gas industry veteran, having held positions in pipeline/facility construction, production and workover operations. Currently, as president of both @[100057087834314:2048:J. Price Energy Services, LLC] and Whitefox & Company, Cody successfully leads teams through complex projects and market challenges, overseeing strategic leadership, acquisitions and construction operations. Welcome to the board, Cody!"
3761309060800989,Pro-Energy,"Say hello to our newest board of directors member, Bryce Conway! ?? Bryce is the founder and CEO of @[100054981410309:2048:Flex-Chem] and brings over 20 years' experience to The Petroleum Alliance — he has dedicated his career to advancing technologies in the oil and natural gas industry. His unique blend of chemical and microbiological expertise enables Flex-Chem to deliver cutting-edge, science-based solutions to the industry. We're excited to have his big brain on the board! ??"
4302855539941021,Pro-Energy,Strong communities need a strong energy future. Like and follow to make your voice heard in the fight to protect Kern County’s vital oil and gas industry! #PoweringCommunities #SupportKernOil
1208954553504941,Pro-Energy,"“When you’re selling leases, but on the other hand you’re telling folks to not invest in the Arctic, to not put money in the Arctic and to not put money into oil, it provides an uncertain future for those investors,” he said. “I think under the Trump administration that’s going to change.”"
601058088981190,Pro-Energy,"In the latest episode of TXOGA Talks, we're joined by Omar Garcia from the Port of Corpus Christi for a deep dive into the important role that ports play in the Texas oil and natural gas industry. Listen now: https://www.txoga.org/podcast/e19-ports-101/"
1118035179705198,Pro-Energy,"New to The Petroleum Alliance Executive Committee — please join us in welcoming Roy Mitchell! ?? Roy serves as the senior VP, general counsel and corporate secretary of Maverick Natural Resources. He's been with the company since 2018 and is responsible for the Legal, Land, Human Resources and Government Affairs divisions of the company. In his previous roles, he has served as in-house counsel for Sheridan Production Company, Eagle Rock Energy Partners and Weatherford International, Inc. Excited to have your leadership and expertise on the committee, Roy!"
2782061488642031,Pro-Energy,"Y'all want first access to our 2025 event calendar? ?? If you're not already, this is your sign to join the ONLY organization that puts its members face-to-face with oil and natural gas industry decision makers AND state and federal political leaders. ??? 2025 Petroleum Alliance Events ??? • Jan. 15 — Wildcatters Wednesday Luncheon, OKC Petroleum Club • Feb. 19 — Legislative Reception, The Alliance HQ • March 5 — Wildcatters Wednesday Luncheon, @[100063790413065:2048:Tulsa Country Club] • April 14 — Alliance Open Golf Tournament, @[100063528251342:2048:Quail Creek Golf & Country Club] • May 7 — Sine Die Legislative Event, @[100063621606978:2048:Harn Homestead Museum] • June 3-6 — Annual Meeting, @[100087588947306:2048:The Ritz-Carlton Dallas, Las Colinas] • Aug. 6 — Wildcatters Wednesday Luncheon, OKC Petroleum Club • Sept. 22 — Wildcatters Invitational Golf Tournament, @[100028848147246:2048:Gaillardia Country Club] • Oct. 1 — Wildcatters Wednesday Luncheon, OKC Petroleum Club • Nov. 12-13 — Fall Conference & Fundraising Auction, @[100064021605421:2048:The National, Autograph Collection] & @[100069388661499:2048:The Jones Assembly] • Dec. 3 — Wildcatters Wednesday Luncheon, OKC Petro …"
1119726389898508,Pro-Energy,"Running a business is hard, but it's made even harder when the regulatory state actively works against a sector. Mining, oil & gas businesses have the lowest survival rate of any U.S. industry, impacting their ability to attract capital and seek risk. Alaskans rely on a healthy resource industry to provide jobs for families and revenue for our state. I'm looking forward to fighting for those jobs in the 119th Congress."
1083081390398522,Pro-Energy,"Raise your voice for Kern County’s energy industry! Like and follow our page to stay informed and fight for the future of local oil and gas. Together, we keep California moving. #LocalOil #KernEnergy"
1511930659474517,Pro-Energy,"Supporting oil is supporting the future of Kern County! ???? Our local energy industry drives jobs, innovation, and community growth. Sign up for our newsletter to stay updated and learn how you can help fuel Kern's future. #SupportLocalOil #KernStrong #FuelingTheFuture"
3836602689938030,Pro-Energy,"Every year at our Fall Conference, we honor a member company for its outstanding support of The Petroleum Alliance. Our 2024 recipient has set a remarkable standard. ?? Please join us in honoring Gore Nitrogen Pumping Service, LLC as the Ally Award recipient! This award recognizes invaluable contributions to our advocacy and industry initiatives. Gore Nitrogen has been a trusted partner, consistently going above and beyond to strengthen our association and ensure the success of our work. ??"
3355170491446028,Pro-Energy,"At our recent Fall Conference, we recognized Rep. Brad Boles as our 2024 Legislator of the Year! ?? Rep. Boles has shown unwavering support and dedication to Oklahoma's oil and natural gas industry. He is currently the Chairman of the House Energy and Natural Resources Committee and has authored priority legislation during his time in office! This year, Rep. Boles scored a perfect 100 in The Petroleum Alliance legislative scorecard, and he has an impressive lifetime score of 95. ??"
1622200928718330,Pro-Energy,"Ladies and gentlemen, please join us in recognizing Sammy Graham as The Petroleum Alliance 2024 Member of the Year! ?? Sammy is an executive account manager at Cudd Energy Services, and he's been a true champion of our organization — he provides valuable input on our committees, assists in member recruitment and even helps put stickers on the floor at the Annual Meeting. ?? His unwavering commitment continues to inspire us, and we thank him for his lasting contributions and exemplary service."
1141076797630158,Pro-Energy,"In this impactful episode of American Potential, guest host Aaron Flint welcomes Matt Keenan, Federal Affairs Liaison for Americans for Prosperity, to tackle some of the most pressing issues facing America’s energy sector today. They delve into the Biden administration’s controversial decisions, including the cancellation of the Keystone XL Pipeline and the push for restrictive energy regulations that are driving up costs for families, killing jobs, and threatening America’s energy independence. Matt breaks down how these policies disproportionately harm rural communities and leave the country vulnerable to foreign energy reliance, all while adding red tape that stifles innovation and economic growth. The conversation highlights the critical role of the REINS Act—a proposed reform that would bring accountability back to federal agencies by requiring Congressional approval for major regulations. This episode isn’t just about identifying the problems—it’s about empowering Americans with actionable solutions. Tune in to learn how grassroots efforts can drive real policy change and secure a more prosperous future for all. Whether you're passionate about energy, economic opportunity, or …"
1203131497451603,Pro-Energy,Join us in supporting Kern's local oil production. Like our page to stand together and support Kern's thriving oil industry!
1997978907304228,Pro-Energy,The oil and natural gas industry is constantly innovating! Listen to the full episode of TXOGA Talks: https://www.txoga.org/podcast/e16-permian-electricity/
877865181072733,Pro-Energy,"PATRIOTS — there's nothing more ???? AMERICAN ???? than bidding on big-time prizes and packages for a good cause. And that's EXACTLY what you can do at The Petroleum Alliance Fundraising Auction. We are updating our page of auction items daily, so keep checking so you can formulate a game plan. [link in bio] Shout-out to EnergyNet's Ethan House for delivering this timely message. See you on Nov. 14!"
961482839143523,Pro-Energy,"For nearly five decades, the oil & gas industry has been the backbone of Alaska's economy. Its impact includes: ?? Helping create 69,250 additional jobs, statewide ?? Our state and local governments collecting nearly $4.4 in oil & gas revenues ?? Over $1 billion added being added to the Permanent Fund Learn more about the impacts the oil & gas industry has on Alaska in this video."
1029281505603187,Pro-Energy,"As a business leader, I’ve spent years making tough decisions, solving problems, and keeping costs down. Now, I’m ready to bring that experience to City Council for District 1. My commitment is clear: ? Put Midlanders first ? Solve our infrastructure challenges ? Keep taxes low ? Support our vital oil and gas industry Midland deserves a City Council that works as hard as you do, and I’m here to make sure District 1 has a voice. Early voting ends November 1 and Election Day is November 5— I’d be honored to have your vote."
559243073364849,Pro-Energy,State Rep. Monica Robb Blasdel will continue advocating for Ohio's Oil & Gas industry bringing good-paying jobs to our counties!
532471729555299,Pro-Energy,"Discover the powerhouse of Ohio's economy! A recent study from CSU and Jobs Ohio reveals that the oil and gas industry has invested over $103 billion in our state—five times more than Intel's investment. Join us as we explore the incredible impact of this investment on jobs, innovation, and local communities. Watch the video to see how Ohio is leading the way in energy development!"
1312396706416056,Pro-Energy,Alaska should always be a world leader in both resource development and rural energy. Ranging from the North Slope to Cook Inlet the Kenai Peninsula plays a vital role and needs to have a strong voice. I will be that strong voice making sure we are a priority in those conversations.
1062577015146128,Pro-Energy,"Honored to be endorsed by GOpac, the Political Action Committee of the @[100068331562286:2048:Gas & Oil Association of West Virginia]! I look forward to working with these organizations to enhance West Virginia, share best safety practices, and exhibit environmental stewardship across many diverse industry sectors that provide good jobs for West Virginians. The Gas and Oil Association of WV, Inc., is an over 475-member trade association representing oil and natural gas producers and affiliated supporting businesses and proudly represents thousands of employees across the state. ""The oil and natural gas industry continues to be the economic cornerstone in West Virginia, and its potential is enormous. The Mountain State is the fourth (4th) largest U.S. natural gas producer, producing nearly 10 percent of the nation’s natural gas. We also rank fourth in proven gas reserves. Most importantly, robust natural gas and oil activity is generating once in a lifetime opportunity for West Virginians. The natural gas industry is the state’s top-paying sector, and study by accounting firm PricewaterhouseCoopers (PwC) commissioned by the American Petroleum Institute (API), showed the natural gas  …"
591626523222490,Pro-Energy,"Ryan Gonzalez: The Best Choice for House District 50 Let’s make Colorado safer, support our vital oil & gas industry, and secure a brighter future for our children! I’m committed to: - Protecting Coloradans from crime with real solutions and support for victims. - Defending oil and gas jobs to keep Weld County energy dominant. - Preserving TABOR and ensuring taxpayers—especially the middle and working class—get the refunds they deserve. - Supporting school choice and parental rights to provide every child with the best possible education. Vote Ryan Gonzalez by or on November 5th and join the movement for a stronger Colorado!"
1644149139501471,Pro-Energy,"Let's be honest: Offshore wind BLOWS! Join me on Saturday, October 26th to rally against offshore wind alongside @[241182005142341:69:Save the East Coast] and Make America Healthy Again! Offshore wind will devastate our oceans, our budgets, our grid, our economy and tourism industry. Politicians like Frank Pallone want you to think this is some nice green initiative, but it empowers oil and gas companies even more - and our ratepayers are paying the price! I am proud to stand against these towers of destruction and ask for your vote on Nov. 5th so that I can prevent the destruction of communities and SAVE our environment!"
567658449248563,Pro-Energy,"?? Fall Conference Speaker Highlight ?? We're excited to welcome Trisha Curtis back to a Petroleum Alliance stage! Trisha is the President and CEO of PetroNerds and is an industry expert in oil & gas market intelligence. She recently joined us at the 2023 Annual Meeting. Her Fall Conference talk will provide an outlook on U.S. shale — from ESG to geopolitics. The Fall Conference is scheduled for Nov. 13-14! If you haven't already, click here to register: https://bit.ly/4eKumAH"
941228444720711,Pro-Energy,"STEM is crucial for the future of oil and natural gas industry, and ConocoPhillips supports these careers through the Applied Math Program (AMP!), enhancing science & math education in Houston middle schools! Listen now: https://www.txoga.org/podcast/ep15-fueling-education/"
1334397517939435,Pro-Energy,"Love it when an oil and natural gas industry supporter drops by The Petroleum Alliance HQ. ?? Shout-out to U.S. Rep. @[100080510545446:2048:Josh Brecheen for Congress] for coming by, chatting with our staff and advocating for our industry and its people!"
1060795821896935,Pro-Energy,"Do you know a future oil and natural gas industry leader? PROVE IT! ? The Petroleum Alliance is now accepting nominations for the Future Leaders Class of 2025. This prestigious program is designed to develop the next generation of industry leaders by providing valuable networking, educational opportunities and mentorship from seasoned professionals. ?? Nominations will be accepted through Monday, Oct. 21! ?? All candidates must be at least 35 years old an an employee of a Petroleum Alliance member company in good standing. ?? Click here to download the nomination form: https://bit.ly/4gRjId7"
1593199061599492,Pro-Energy,"President Donald J. Trump delivered remarks at CPAC 2018 highlighting the accomplishments of his administration in just the first year of this term. Within one year, President Trump had already cut taxes, deregulated industry, reopened the oil, coal, and gas industries, and improved foreign trade deals, together creating a thriving economy and environment where everyday Americans and small business owners could prosper. Trump’s deregulation initiatives especially won the support of farmers and home builders for freeing up their lives, restoring their dignity, and allowing their businesses to grow. Reopening the energy industry promoted remarkable nationwide growth and allowed the United States to compete on the world stage, to the detriment of our enemies. While delivering economic blows to our foreign foes in China, Russia, and Iran, Trump also improved relations with our allies. He moved the U.S. Embassy in Israel from Tel Aviv to the capital city of Jerusalem. He bolstered our own military, backed law enforcement, and sought to protect the country by restricting illegal immigration on the southern border through the construction of a wall and the ending of Obama-era catch-and-re …"
6854019444721991,Pro-Energy,"Oil and gas producers are the backbone of the Texas economy, supporting countless jobs and driving our prosperity. I will stand firm against the radicals who want to destroy the Oil and Gas Industry and protect Texas jobs."
410627785423078,Pro-Energy,"Denise Villalobos is fighting to protect local oil and gas jobs! As a chemical engineer, she knows the importance of the energy industry for Nueces County. Support Denise as she works to grow jobs and defend our leading role in Texas energy!"
1262126018147243,Pro-Energy,"Nathan McLeland is a third-generation oil and gas business owner. He understands the importance of the mineral industry to our city, state, and nation, and will always fight for its future. Vote early from October 8 to November 4, or on Election Day, November 5."
4331221370437660,Pro-Energy,"TULSA — Our Wildcatters Wednesday luncheon is headed to the Tulsa Country Club TOMORROW! Join us from 11:30am-1:00pm for unrivaled networking opportunities with your oil and natural gas industry peers and an educational talk from our featured speaker, Michael McKenna. McKenna is the president of MWR Strategies and a contributing editor at The Washington Times. He recently served as deputy assistant to President Trump and as deputy director of the office of legislative affairs at the White House. Register here: https://bit.ly/4gAM7DQ"
852525496645027,Pro-Energy,"Kamala Harris and Tim Walz are pushing radical policies that hurt Americans! From banning gas-powered cars to making us rely on China for batteries, their energy agenda is destroying our nation. President Trump will end the madness, stop the radical left, and bring back American energy independence! Join us before it’s too late!"
386334441186668,Pro-Energy,"Oklahoma's economy is powered by oil and natural gas! ?? In 2023, our industry had a $55.7 BILLION* economic impact — $26.7B in direct impact and $29B in spillover from other industries. *Statistic pulled from @[100063804730748:2048:OERB - Oklahoma Energy Resources Board]'s 2023 Economic Impact Update."
910687454305242,Pro-Energy,"#cityofcarlsbadnm This is your reminder that the Carlsbad Mayor's Energy Summit is on October 17th! It is a free event celebrating 100 years of oil and gas in New Mexico, featuring informative panels, industry updates, and the Spirit of the Workforce Award. Register today at www.carlsbadenergysummit.com!"
1224822561925853,Pro-Energy,"We're putting a spotlight on Petroleum Alliance members — meet Sarah Kern, industry affairs specialist, principal, at @helmerichpayne. Here are a few other things you should know about Sarah: • Would prefer to cover all her food with flaky salt. ??? • Trying her best to become a LinkedIn influencer. ?? • Feels as though the oil and gas industry has given her a sense of pride, ownership and a higher calling. ?? Click the link in our bio to read her full spotlight!"
3075092469316254,Pro-Energy,Did you know @oerbok hosts valuable workshops for oil and natural gas industry professionals throughout the year?! ?? Professional Development Hour credits are offered for every workshop. Next on the docket: SPCC Rule Training on Oct. 23!
2751370351696235,Pro-Energy,"Alaskans of all political affiliations support Alaska's open primary and ranked choice voting. Hear it from former Republican State Senator Lesil McGuire, who helped lead the effort to pass Senate Bill 21 to increase oil production."
2487397484803403,Pro-Energy,"New Petroleum Alliance Board of Directors member? You better believe it! Join us in congratulating Maggi E. Young. ?? Maggi has over 14 years of experience in the oil and natural gas industry. Currently, she serves as @chesapeake's Director – Environmental Policy & Sustainability, focusing on federal regulatory and policy issues concerning water, waste and the natural environment. Maggi leads Chesapeake’s annual ESG and climate-related disclosures while supporting annual efforts to certify Chesapeake’s production as responsibly sourced in two major shale gas basins. Welcome to the Board, Maggi! ??"
861490675917966,Pro-Energy,"Because we know you can't get enough politics... join us for a fun (we promise) night of election-themed trivia at The Petroleum Alliance HQ! Alliance members — you're encouraged to bring non-members to this event! Invite your coworkers, friends and neighbors who are part of the oil and natural gas industry. For every non-member who attends, the Alliance member who invited them will receive one raffle ticket for a special prize drawing. And if THAT doesn't sell you, there will be free pizza and drinks. ?? ?? Register for this FREE event by contacting Annie Parks at annie@okpetro.com."
1431297717543961,Pro-Energy,"Ohio’s natural gas and oil industry has fueled jobs, revenue and growth in our state. The economic prosperity will continue with responsible energy development under state land."
