cid,text,claim,stance,cluster_id,cluster_prob
bafyreia3upuk25rz4l7a2tborzsamlckz655svzeciqblnlnpcgkicbahu,I agree that too many are jumping to conclusions. But we better build back with a lot of attention paid to what has happened this week. The areas of the burns were built before climate change and set the stage for this.,Claim,Pro-Climate,Pro-Climate_41,1.0
bafyreieoa26vmho5g2l42ghikk6hfzatm6s5bnimscakkarotfm2wuj4xi,"Whenever I see a post about how important it is to beat climate change, I want to ask ""What kind of car do you drive and how do you heat your house?"" Granted, there are a bunch of legit answers to those questions, but giant diesel-guzzling SUV is not one of them.",Claim,Pro-Climate,Pro-Climate_19,1.0
bafyreid6ixxozj3ry7c7vaf6nzbdkpu5oe55fsutbxg4ws26zgon26ub5y,"Supreme Court: No Chevron DC Circuit: Ok, federal agencies have to be serious about climate change, like the laws say. No pipeline. cleantechnica.com/2024/07/30/d... 🔌💡",Claim,Pro-Climate,Pro-Climate_115,0.921301007270813
bafyreic4zt2zgrze7jcey5b775rt65fssgnhgfdemn7yid7waoo6vzdvzu,"🧬Researchers warn that the latest hype around genetic work on animals could deter from efforts to preserve species. Climate change threatens over 10,000 species on Earth, a number expected to significantly increase with more warming.",Claim,Pro-Climate,Pro-Climate_51,1.0
bafyreiaqazvecdj6jssfwv7qngmfzf4feg3rz6gkntv5fyu6nf4vjn4mj4,"Dude I reluctantly voted for Harris *in spite* of her standing by supporting the foreign far right war crimes government, actively ignoring trans issues, backtracking on fracking and crowing about record oil profits, and putting Cheneys on stage to win the centrr right. Which *did not fucking work*",Claim,Pro-Energy,Pro-Energy_8,0.400386244058609
bafyreiaczqmt5g7u4jwvpraiykkjwsqzwrew6iqwnh6ncomnac7qoglwa4,Funny how China has now gained the lead in clean air and energy now….,Claim,Pro-Climate,Pro-Climate_49,1.0
bafyreiadgb3xyzqc4whgsx2kp4rmisqllm5geavq5ufmmycaqqh7hoqhey,"i know things will only get worse from there but i am still buzzing for starmer to get ousted, because he is a spineless racist transphobic backstabbing fossil fuel corporation shagger and just to know he suffered emotionally would bring me some peace",Claim,Pro-Climate,Pro-Climate_87,1.0
bafyreibeld3w6sxa4g5dxjqqxdf5km2etqlvw3mi7zldmrpmihpixvajam,Building the backbone for a green and resilient energy future ->State of Green | More info from EcoSearch,Claim,Pro-Climate,Pro-Climate_18,0.37615588307380676
bafyreibg3btdk2wvunfgorhsdg6dvpktu2eamv4olbt3en6vpf2hggldee,What a great idea! Creative thinking - and action - is what it will take to tackle climate change. #environment #solar www.kentucky.com/news/local/c...,Claim,Pro-Climate,Pro-Climate_37,0.8167759776115417
bafyreiail6iz2earkttuim3xfjbbd6sz36hkmygimbjirj77e6r7usi35y,"Or, actually deal with things like climate change and wealth inequality so that people can have any hope for the future of the planet, or the future of their children. I doubt there are many who are eager to raise kids to indentured servitude.",Claim,Pro-Climate,Pro-Climate_11,0.7679112553596497
bafyreid5l4rg4rrzwvvjrk4el3nfdluj2cj7jaaym2dvmnqhnitd3jozl4,"...threatened by extinction today if they were discovered on another planet? Richardson challenges us to reflect on our connection to life, the impact of climate change, and the extinction crisis we are both witnessing and contributing to. In collaboration with the Awi’nakola Foundation...👇",Claim,Pro-Climate,Pro-Climate_51,1.0
bafyreiar22xbvkahji3av2lkqmjo5khyqaaig4vw3ctgniephpsozpwi7a,"I find myself agreeing with him on promoting a healthy lifestyle. It’s not as easy as that though. Our food sucks with pesticides, fertilizers and bacteria. Pollution is everywhere, air, soil, water. Micro plastics abound. If HHS really cared they’d be screaming about all of this.",Claim,Pro-Climate,Pro-Climate_36,0.8131938576698303
bafyreidkh2ydgfwqo6grzxx2powc2pdv3n273bl3uvgcfkv4p6m3w7wm2y,"Environment commissioner Jessika Roswall should retract proposed rules to curb greenwashing in order to cut administrative burdens for businesses, the EPP’s negotiators for the file have said ⬇️",Claim,Pro-Climate,Pro-Climate_57,1.0
bafyreih4myvxckbhtxjslrm6qdagzbqtmeypcn7sa5zgyqs4g3wtunadfq,"And, further, the least sustainable EV on the planet.",Claim,Pro-Climate,Pro-Climate_19,1.0
bafyreiabcy2p7lwmzjgu6twsjq2ypxr6ucj3rwh5o47ls7wyoaugzzdo4q,"No preparedness, no acknowledgement of climate change hence no funding/investment. Just pray... seriously, if Americans still support MAGA and not vote them out in the mid-term elections then good luck ""making America great again"" coz it's just going down the sewer every day.",Claim,Pro-Climate,Pro-Climate_71,0.6774343252182007
bafyreihnfcn2tjc2kp2zxfukgrnnjjxt57xu3brrdmyph6vsypr4cw24fi,He also STRONGLY advocated for public health protections during COVID and consistently counseled action on climate change. A hugely consequential papacy.,Claim,Pro-Climate,Pro-Climate_85,1.0
bafyreihprdiaa32g6mtfzculqkgglty4asjtermfn467mdeznvuvsisc7m,"Realistic, sustainable CPTSD recovery asks us to give up our addiction to others' expectations & timelines-- which is hard, because it's an addiction that is enabled & celebrated by every facet of our competitive, comparative culture. But it's an addiction that WILL kill us.",Claim,Neutral,Neutral_55,0.5932522416114807
bafyreidqrdy43xgrt5kr7rghxujwgbyomn6tx4qvme3tdjiitde2d72zvi,wait so… now republicans care about renewable energy? werent they trying to get kids back to being in coal mines the last couple of years?,Claim,Pro-Climate,Pro-Climate_70,0.7952089309692383
bafyreib47ocgm5hgsmn32ece4gum3qdcyzpn3livvjnu2huxu7nmiwfuru,I like central America for the cost of living and warmer climate but worry about what kind of effects climate change might have. And I don't think I could go from Texas to somewhere that was snowy and cold for so long. Looking at Ireland but dang it’s far up there on the map.,Claim,Pro-Climate,Pro-Climate_110,0.8570241928100586
bafyreicefxxuqz4argjo6oav7bs2w4d6sdubuha6zcxuiyxhgzxrwp576y,'We don't have a climate crisis — we are the crisis': Environmentalist Paul Hawken on why honoring life is the best thing we can do against climate change Source: LiveScience share.newsbreak.com/c59slse6,Claim,Pro-Climate,Pro-Climate_37,0.888820230960846
bafyreibv7xldimah33hygaqjpezneqr4uu5qcy2sip5rr2oagiemyubaaq,"Global warming is spiralling out of control: Earth could warm by a whopping 7°C by 2200, scientists predict - leading to flooding, famine, and catastrophic heatwaves | Daily Mail Online www.dailymail.co.uk/sciencetech/...",Claim,Pro-Climate,Pro-Climate_113,0.9224575757980347
bafyreieattcf4xm5zyacartbow2zkhqjgyisfflgvj6uo34mfqrkgvlju4,"""We must resist calls to slow down the energy transition and press ahead with building out renewable energy."" Tomorrow's energy price cap announcement will reveal latest energy bill hikes. @liamkhardy.bsky.social explains what this means for renewables, UK energy security & where methane fits in👇",Claim,Pro-Climate,Pro-Climate_114,0.9298176169395447
bafyreido6honany4eznn2ph3vvpxdkzii5e3shpg3ieekvppqmkpafw2jy,"Yes, we must be clear that climate change plays a role in why California is on fire. We must be equally clear that the decision to fund LAPD instead of LAFD plays a roughly equal role. This isn't a natural disaster. It is a policy outcome.",Claim,Pro-Climate,Pro-Climate_41,1.0
bafyreib5jldbbw7tb47agc555c4otxhg5scizbrt3zo45rrcroqb2kohka,"Today, my 10-year-old had to deliver an ""if I ruled the world..."" speech at school. His three priorities were: - Make everything that people need to stay alive free. - End habitat destruction. - Solve climate change. I think I accidentally raised an eco-socialist! 😱",Claim,Pro-Climate,Pro-Climate_11,0.6220002174377441
bafyreielng2zu7fgopqomkgf6mllibrrok5tf7vxoixpdnop7gtx67n6fm,Giant companies like Meta saw Utah's potential for clean energy. It's likely many of these projects will be shut down in the next four years.,Claim,Pro-Climate,Pro-Climate_126,0.8358822464942932
bafyreicxf2uupvdfp2wy7m5flvhsivmt7mzqx5ui7vvejuntu6dqiz7d5q,Thank you for doing it. I’m not sure it’s great for your mental health - the horrors of climate change really get to me and I have to take a break from you every now and then. 😘,Claim,Pro-Climate,Pro-Climate_45,1.0
bafyreiga76e6b7pqxlukb5a4wpzec7oiy7snitoqfelwvnmnlk37ve5ec4,Help defend the environment and climate change! mobilize.us/s/2imMqT,Claim,Pro-Climate,Pro-Climate_37,0.8422519564628601
bafyreigpxhlrv3ty6f2zlrhtd7v2dncp6l3b25vlvh3d5tojhco2rkcz3u,The endangered status of animals? Makes humans look bad. Plus habitat restoration etc. probably ruins energy plans. Also talk if fake “climate change.” What a sad country we live in.,Claim,Pro-Climate,Pro-Climate_51,1.0
bafyreif2adj5fjjjqwag44zurfj4n3k6i6mz3hrvh2ehnimhcdgaxfuezm,"Greenland is only strategically important if 1. climate change is real and a retreating polar ice sheet opens up new shipping lanes, and 2. climate change is real and the rare earth elements under the Greenland glaciers are exposed & exploitable. Soooo…",Claim,Pro-Climate,Pro-Climate_26,1.0
bafyreighs5yzfqfue4neokibwsjda77wvogz6icf65kranyy7acd5pmsxi,Improving the resilience of #renewable #energy to extreme weather is a major challenge for humanity. Building a new power system with high resilience and high recovery capability is a pressing issue that needs to be addressed by the international community and academia. doi.org/10.59717/j.x...,Claim,Pro-Climate,Pro-Climate_129,1.0
bafyreibedsf33io3gdanwxppqpld3vialm2kx6phre5cld3bchbcjvrace,Monsoon flooding has killed hundreds in Pakistan – climate change is pushing the rainy season from blessing to looming catastrophe theconversation.com/monsoon-floo...,Claim,Pro-Climate,Pro-Climate_110,1.0
bafyreidolzfioboy66ej3ty7lkelmkitjhd43tugdhqgw2ya7zxwnpwap4,"Absolutely, certainly not saying that the above method is perfect. Ticket data would be a nice addition. But plummeting flight hours, sanctions on parts + almost no planes were non-flying long enough for scheduled maintenance windows (other post) does not indicate a sustainable situation.",Claim,Neutral,Neutral_19,0.3875409960746765
bafyreicznmw453anjvrocitvmaregmj2myfjwawt2wjwlziirab2gyn7ru,"A heatwave, something that climate change suggests will only increase in frequency, killed 20,000 Spectacled Flying Foxes in 2019 which is *why* their status was updated to endangered. www.theguardian.com/environment/...",Claim,Pro-Climate,Pro-Climate_51,1.0
bafyreicnvh4gje4armplc3s44zc2kpyke6efbweuxc7tloamriogiqkehq,"Transportation is the #1 source of greenhouse gas pollution in the Bay Area. We should promote EV adoption, not cut funding for EV infrastructure! “We’re going to make it more affordable for people to drive vehicles that don’t pollute,"" said @governor.ca.gov. www.sfpublicpress.org/new-californ...",Claim,Pro-Climate,Pro-Climate_13,0.4389185905456543
bafyreidgscwyh5n6bzzdywotatwrkqgbcgvevd7zdjefane7shuxfr647a,This greenwashing has to stop. In this scenario Ember sees the fault of conventional power plants!,Claim,Pro-Climate,Pro-Climate_57,1.0
bafyreiathfszps2c5mh3tzo24dqsnx53mjcwq6q6ppylpyi42nkyhl7dfy,Examining META's 100% #greenwashing #datacenter,Claim,Pro-Climate,Pro-Climate_57,0.6828852295875549
bafyreiey5xala26zlng473kcxk5dcurzhf6mzq6zb4vugouwba3nl6qqiu,"BREAKING: “We’re pleased to see National Bank adopt a new ambitious target of $20B of lending commitments in renewable energy by 2030... National’s new target is also ambitious in terms of lending volume, being greater than RBC’s $15 billion renewables target while being a much smaller bank."" #ESG",Claim,Pro-Climate,Pro-Climate_32,1.0
bafyreida45pe5xxf66eon3zt75juc4ozidfvkxiyqlr6wdvuxvzgqr6s2u,Trump’s pollution rollback rewards wealthy plant owners — at the expense of Americans’ health | US news https://www.europesays.com/uk/179495/ Donald Trump’s Environmental Protection Agency (EPA) claimed on Wednesday that its plan to eviscerate power plant pollution standards…#uk #news #uknews,Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreif3ga6kmnu2zmyav4qidqljwu2gqqlotxayk3humcmcicj3p6rdki,Bruh if coffee beans is the thing that gets people serious about Climate change I would be upset but also glad that there's a focus on climate change 😵,Claim,Pro-Climate,Pro-Climate_27,1.0
bafyreifay5hhfpbdukhu23qcopfe72y6jp44nr62l2atsz3hapehzcfogu,Interesting. So can you please expand on this for us all? I am interested why we subsidise others and pick up the costs of their pollution etc..,Claim,Pro-Climate,Pro-Climate_36,0.9629232883453369
bafyreihl6cdsgnx7fkv2h2mb772deaw5st7ybjoczf4tcwnizcqehiedzq,"A devastating loss indeed. We know the Trump administration will treat this decision as an invitation to ignore environmental concerns as it tries to promote fossil fuels, kill off renewable energy, and destroy pollution regulations. www.commondreams.org/news/nationa...",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreicr7gxzgegaxryezkqgwwyadn6duby4ek6vjoohvlk7rplihpuqo4,"The EPA* moved to roll back emissions standards for power plants claiming that the American power sector does not “contribute significantly” to air pollution. Electric power generation was responsible for 25 percent of US emissions in 2022, according to the EPA**. *Trump EPA **Science-based EPA",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreieirsueutor2b456xowo5muh6ndgw7qyyxpyxtq5a2bidywqzjxce,"A major study finds air pollution and inequality can accelerate aging and harm the brain. #AtlanticFellows Agustin Ibanez, Sandra Baez and Hernando Santamaria-Garcia are part of a team reframing healthy aging as a social, environmental and political issue. irishpharmacist.ie/news/study-f...",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreibhgs7oyns6qdt3lfmqtanguk2z3wmhyhbr56h6ba7ksbgzwy522a,It’s not as if that will magically eradicate climate change. I guess it’s a little better than calling it Democrat-controlled climate change.,Claim,Pro-Climate,Pro-Climate_86,0.8780920505523682
bafyreihjsxzzabkwzx4cwqmlb6gav3i37zm2a3bty7bi6uqsib3laupnri,"So my assignment for anyone who is reading this. List some stuff you want for the next chapter of America. Start those conversations. For me personally, I think investing in clean, hybrid sources of energy are pivotal. (And by clean, I mean NO nuclear toxic waste clean.)",Claim,Pro-Climate,Pro-Climate_96,0.43620505928993225
bafyreideiskkcojg6wfronfp5k35xpig6zkw5ozeswxvlayhlh5bqzpwqi,"This GOP bill guts Medicaid & SNAP, risking 20M+ losing healthcare & 11M food aid, kills clean energy jobs, & adds $3.9T to debt—all to fund tax breaks for billionaires. Hold your reps accountable. #ProtectMedicaid #TaxTheRich",Claim,Pro-Climate,Pro-Climate_98,1.0
bafyreib2azbhnyqpumc4y2p3wbfjmuwh3eimp4gnytftiqpefo24bw3whq,"I mean, look at these climate change numbers. The vast majority of Americans are aligned with Dems on this issue and many others, and yet many of these people will vote for a party that doesn’t believe climate change is real.",Claim,Pro-Climate,Pro-Climate_86,0.5615150332450867
bafyreiawizmy536xqmvio7witgvtrrph4yqlhhjfxjp6dodnjnza3b5j4a,"Gosh, do they mean pollution that they are fucking causing by deregulating pollutants into the air and water?",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreia3jyfnf2j54soxt4y7u776yklxz3qh7wncrtkmygvyvxn6lmllui,"Yes, I am still willing to use science to investigate what is causing problems to humans. Maybe it is long term, maybe not everyone is affected. But there is still some bad pollution happening.",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreieks6mpazqwvg2553ogiesrrmm6iwdcdh47cggetewx2dkyl4g2gy,"Over the last year, Australia's east coast grid was 39.8% renewables; and getting cleaner every year. A BEV charged from the grid will get cleaner every year. A petrol (or hybrid) car is dirty, and will stay dirty. PS. Many BEV owners charge from their rooftop solar, not the grid.",Claim,Pro-Climate,Pro-Climate_129,1.0
bafyreifnlvzeetmylxw3wx6ryew67rjwewwgqkdzfc4ccqm7jw4x2ee4ra,"Second, denying climate change doesn’t even benefit them in the long run; the climate spares no one, not even the golf courses in Mar-a-Lago. And finally, even the Republican base knows the crisis is real, and ironically, the very red states stand to gain the most from serious carbon reduction.",Claim,Pro-Climate,Pro-Climate_86,0.30465757846832275
bafyreifkj6yz4gklkg6ph2d6cpq5zm3ym27owbqltma53ek4evpgajrkoq,Or maybe them spending £21.7 billion of taxpayer money on a fossil fuel project that'll increase emissions?,Claim,Pro-Energy,Pro-Energy_50,0.7453954815864563
bafyreib2yvxeefkhtfnbo3mdeykemkwx32p3ads32fi23dc4nn3bnjmj2e,"That’s why he wants Greenland. With climate change, it will be the new Martha’s Vineyard, plus control of shipping routes using the NW Passage/Arctic in case the Panama Canal dries up. Might also have something to do with Canada as the 51st state? Will remove my tinfoil hat now & back away…",Claim,Pro-Climate,Pro-Climate_26,0.652103841304779
bafyreiahozt73z2c5inosysmjdfpre52edw3kqfppmsibxb3aaa2n73d6q,Trump & Republicans have give the future to China China is second to none in Renewable Energy open.substack.com/pub/biggover...,Claim,Pro-Climate,Pro-Climate_49,0.7773721814155579
bafyreicyfveknyb43zed5fx6sxiu6dh2vcjw2demzzr5xfqdn3pxbzc25i,The 5th focus is on religiously inflected climate denial. I want to help students consider the ways that religious beliefs and ideas can make the future seem like something that we do not ourselves build. 8/9,Claim,Pro-Climate,Pro-Climate_11,0.47086212038993835
bafyreicljg4tc7q4hjz3337dtd6itnjdqqmh2ysrw53pnn7bxhd36zykni,"Easier to clean, safer for kids, no more gas leaks—induction cooktops are leveling up. Cut your energy use, lower your bills & keep your kitchen cooler. www.housebeautiful.com/lifestyle/ki...",Claim,Pro-Climate,Pro-Climate_9,0.1767653226852417
bafyreibxkzweukjicta3erqgcvjxwcaoizezy7wu4sxn3i4l46wwtxwpdy,"Continuing to protect the Arctic National Wildlife Refuge is a significant step in the battle against global warming, climate change, and protection of polar bears. We have to do what we can. alaskabeacon.com/2024/11/13/c...",Claim,Pro-Climate,Pro-Climate_39,0.7801803350448608
bafyreieuksbpuipv6a33oyokmwvtx7gnie5vout2mf7sumgcywvhlwnspi,Crazy the GOP can’t stand the idea of climate change—something they are hastening along with Trump’s bill. They would rather manufacture outrageous conspiracy theories about space lasers.,Claim,Pro-Climate,Pro-Climate_86,0.8307380080223083
bafyreibupiaqgfc5i5in4ju3ub3nqo7uvnwkcj675ntvaitpfbszny6wxy,"This is from nearly a year ago, but has anything changed? Shame about those wildfires. We'll just let the fossil fuel giants off the hook, then? https://www.theregister.com/2023/12/16/fossil_fuels_wildfires/ As world heads into 2024, scientists are asked: When will Big Oil face the heat?",Claim,Pro-Climate,Pro-Climate_41,0.6436378359794617
bafyreihdljqhzuf72e4hiaudjvypvlavug2bbgp24ttkspt6dbdwg7zkqy,"Developers and investors are warning that if Queensland wants any clean energy investment at all, it must stop randomly cancelling projects.",Claim,Pro-Climate,Pro-Climate_126,1.0
bafyreidm2ddrozosk6yulu443twdvgig6z2xx3kypxd36mfg55kxhqut6u,"get ready for sweltering summers in 2025! expect heat waves to hit new extremes as climate change amplifies global temperatures. cities will innovate with cooling tech & urban planning to stay comfy. stay hydrated, folks! 🌡️❄️ #Summer2025 #ClimateChange #T... Perfume for women: cutt.ly/mrRd3nMy",Claim,Pro-Climate,Pro-Climate_113,0.9307815432548523
bafyreieqqffiyhcqx2h7lj4r4jjleheocnbmfspblrf5tr2ixon4ubyylu,"Don't forget the pollution aspect. Poorly capped wells, downstream battery and chemical waste.",Claim,Pro-Climate,Pro-Climate_36,0.7950693964958191
bafyreidzhnfxdxifj3rdbqm5m4u7gwdumn4rcau37ujrk45s7tt5qlofnm,"Bit hard with climate change and a Soil Moisture Deficit leaving forests dry and vulnerable to fire! Last year, fires accounted for 50% of Canada's CO2 output!! 🙄😢💔",Claim,Pro-Climate,Pro-Climate_41,0.7871776819229126
bafyreihse6n5ftdbuas7vzvlfafv2p4euppxivnljjn5blbxxyxga4afzm,Europe’s seas -- especially the North Atlantic and Mediterranean -- are in the midst of unprecedented warming this year. 🌊 Sea surface temps around and south of Italy are running up to 3°C above average -- extreme ocean warmth made as much as 200x to 400x more likely by human-caused climate change.,Claim,Pro-Climate,Pro-Climate_113,0.9788102507591248
bafyreiefjbuyb2hidlvwsmzwpnyhomkkdwgk4452oqsag6tv2cpvuore44,FIFA has announced Saudi Arabia that executed 200 people only this year and historically contributed and is still hugely contributing to carbon emissions causing climate change as the host of the 2034 men's World Cup organizer. Such a disgrace! And good luck with dealing with 40+C temperatures.,Claim,Pro-Climate,Pro-Climate_113,0.9627647995948792
bafyreiet66t73tdq5iqnvuhjhn6uba5e2tnilqbxbvs5jkky4qrxibg5ku,"A silly-horny idea: Korps’ Research for Ecological Production of Energy (KRÊPE??) Because venturing into renewable energy production is good, but doing the fun way is even better. [text screencap below]",Claim,Pro-Energy,Pro-Energy_36,0.6673539876937866
bafyreihis6uuurm7gcvvksm3t3qwjearai7ivpgn3fxdrtz4kffmqzpvt4,Farmers in Trump country were counting on clean energy grants. Then the leopards ate their faces.,Claim,Pro-Climate,Pro-Climate_70,0.94558185338974
bafyreiegmfyc6clzkuqxcjgs4hp2o2oaie4lqka7ozqcsvcu7gobyn662u,"Would be nice if the government invested all that money and climate vandalism into renewable energy, but I suppose nuclear is where Rachel Reeves' mates are at.",Claim,Pro-Climate,Pro-Climate_96,0.20235122740268707
bafyreic66huflq4egfugqrl76cmvffkm5ntto7ecpecawkqbuc7tcjfrry,"""States rights""my ass. California should continue on and enforce its own air pollution standards.",Claim,Pro-Climate,Pro-Climate_36,0.757988691329956
bafyreicaluafxuf7i66csl7ha4bltk5c3556l24ttybh7d32opddpecqaq,"I have seriously, finally, decided to prioritize my health and wellbeing. Social world, please expect to hear more no's from me from now on. The rhythm I was moving in before is just not sustainable. My mind and body are telling me (desperately) to slow down and I must listen to them.",Claim,Neutral,Neutral_55,0.6699868440628052
bafyreicfve5k5c7g4pwnhd22ityuhisbo64zriczimbfvajxkz2p22qxoq,"""Big Oil's playbook is predictable: inundate the public with misinformation, sow doubt about climate science, and frame climate action as a threat to jobs and affordability."" www.nationalobserver.com/2024/11/05/o...",Claim,Pro-Climate,Pro-Climate_120,1.0
bafyreiay2x6aa3fhtx5zkl44eckzodkj5jyxskn3wiq425psgd4fk6jn6q,"My world is completely different from the world other fans live in, and I can't see the pollution that's clouding their skies. Overseas fans don't know about things like demographically-segregated manga magazines or cable timeslots, either. We have to make an effort to know those things.",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreib6tjg74lppuoksd3e3lm3v57n2zzzegc2mochrs57j42wmla2keq,"Europe can break free from fossil gas - and other fossil fuels too For real energy security, the EU and governments must stop new fossil fuel projects coming online, because their risk locking us into dangerous dependencies Here's how:",Claim,Pro-Climate,Pro-Climate_114,1.0
bafyreigmkgt7xph426ln5qq2tttokslbqkxyd4sh4w6e7gfyjrfsd5zpcm,"The initial research I've done indicates that he was likely a compromise between the conservative and progressive Cardinals. Cs: uninterested in supporting us gays or us womenses. Ps: vocal support of immigrants/workers, wants the church more involved in climate change, high role under Francis",Claim,Pro-Climate,Pro-Climate_85,1.0
bafyreid4fg2b76ytuphb6ojplz3qtx5wym6vi4j4qpda2hfpxgiayfsvyi,Donald Trump is trying to sell off our national monuments to Big Oil for drilling and mining. Join me in demanding Congress stand up for our natural wonders and stand with Indigenous communities. 👉 act.350.org/letter/apr-2... #EarthMonth,Claim,Pro-Energy,Pro-Energy_57,1.0
bafyreidkue3dr34rbnyrcjvwx3unz37jpvap2eo4fddkgjpuatxgxc6txi,"NEW: Japan's aging electric vehicles are Southern Africa's problem now, thanks to a booming grey market. “This is deepening the pollution hazard, and making a mockery of local green-transition efforts,” one local public health environmentalist tells The Xylom. www.thexylom.com/post/aging-j...",Claim,Pro-Climate,Pro-Climate_19,1.0
bafyreih2y6o7joig6p46l774swabqllyb7att7ecfmxdosvy34lpdplaiu,"How much of the Trump Administration are going to be part of Charles Koch, Atlas Network People? https://theaimn.com/atlas-network-strategies-how-fossil-fuel-is-using-think-tanks-to-delay-action/",Claim,Pro-Energy,Pro-Energy_31,1.0
bafyreig7fumkudo27zstcn6vhj356bzflc6k57l2wwdggeytq2abxxzzt4,The loss of life in the Texas floods is horrific. Mainstream media are shying away from focusing on policy implications and their timidity is alarming. Few mentions of climate change causing more frequent flooding. Little on Trump’s abandonment of federal emergency response and weather forecasting,Claim,Pro-Climate,Pro-Climate_110,1.0
bafyreih2r2kcvchzs7d7iymkpsc4a5q2qyazppdipmgsedqazoaeg4ekiy,Trying to get our media to make climate change and the need for rapid action needs to be one of our major goals. Way to go @houstonchronicle.com for putting climate change on the front page but tying it to fossil fuels would have been much better.,Claim,Pro-Climate,Pro-Climate_120,0.9732617139816284
bafyreiew4xlnfpcaeozjuwvvyn64o6ns3b4j3xrpl5bfcgslu5rt3t3ciu,"The folks at Generate Capital have put out a new-year ""state of the energy transition"" report, discussing the momentum & headwinds facing clean energy. It's generally pretty bullish.",Claim,Pro-Climate,Pro-Climate_126,0.8479021191596985
bafyreigybmss7onasbq64azi24ejom336p75fjac7uk6hvng44e5blypau,Said this before. The single most important thing to fight climate change is if China comes up with a better policy for supporting the labour market than building houses no one needs.,Claim,Pro-Climate,Pro-Climate_49,0.3888953924179077
bafyreidh4sq5kao7gd5g534v447jrzokjavnl2z7uuaf3it5anrqhgagdq,"The passing of Pope Francis is a profound loss to the world. A true servant of Christ, he dedicated his life to promoting peace, combating climate change, and embracing all people with compassion and equality. His legacy of love, humility, and unity will live on in the hearts of millions.",Claim,Pro-Climate,Pro-Climate_85,1.0
bafyreig4hf3jsajr3j6t4qxxa47r7imz4sbnyfge4tyfu2qlq7b6ijnkim,"Judging from all the coffee skeets, you'd think climate change would be a bigger issue.",Claim,Pro-Climate,Pro-Climate_27,0.6915908455848694
bafyreiccwg523dhyq5o7q2tlpfnibw6zye4yuycbjjx5ouy6n33o7vnsfq,"Weighing up to 300kg and 2 metres in length the Baird's Tapir is a gentle giant #ungulate of #Guatemala 🇬🇹#Mexico 🇲🇽 #Colombia 🇨🇴 #Palmoil #deforestation and #hunting are threats. Help them to survive, be #vegan and #Boycottpalmoil 🌴🪔⛔️ @palmoildetect.bsky.social palmoildetectives.com/2021/06/26/b...",Claim,Neutral,Neutral_51,1.0
bafyreidkcqloawqyjabmbux5qqkge55eevkbd7gca6oodejn5eh6p232me,"Just in case it wasn't extremely obvious from what I repost and talk about: Trans rights are human rights🏳️‍⚧️ Free Palestine🇵🇸 Slava Ukraini🇺🇦 Climate change is real and we are causing it Honour Indigenous land rights Fuck ICE Fuck MAGA If you disagree, fuck right off.",Claim,Pro-Climate,Pro-Climate_93,1.0
bafyreigghptihofalo6lhos3fawc6te4zimy4rbj6pimoztye6askmvhdi,"An insightful read in regards to mass animal die offs. Accelerating, intensifying, out of control, Climate change is building in intensity. Time to join the dots.. A moment in our HISTORY that must be taken SERIOUSLY. #ClimateEmergency #ClimateCrisis www.americanscientist.org/article/what...",Claim,Pro-Climate,Pro-Climate_51,1.0
bafyreid3um3y44n2upsmrzomhadidmw2v6qksp7erhcfckpmgyzdzssdby,"It is expensive & hard, w Climate Change being the largest threat to cultivars going extinct. From planting, growing, harvesting by hand, cleaning, fermenting, processing, drying, packing for export, roasting, & selling before it gets to your cup, all done ethically. Wtf does MAGA know abt coffee?",Claim,Pro-Climate,Pro-Climate_27,0.955761194229126
bafyreigltf3wnt6le57c6rjflaatby7h6hu3p5j4a5lyadrmmgb37ax6ja,"Our atmosphere would probably tone down the golds and reds a little, but it would be awesome. I read once that around 70 percent of humans today will never see the Milky Way, due to where they live and pervasive light pollution. It is magic when you see it. Truly humbling.",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreielc66kw6p6upcijetxl7rjs5k45tkdl53gsw6hhhjwg6fy3l3s5e,It doesn’t look like he can slow it much. Texas oil companies and Saudi Arabia are all installing solar panels and not drilling for oil. The oil people know that oil’s time is up.,Claim,Pro-Energy,Pro-Energy_51,1.0
bafyreiejemvxcyn3v4ai6ah5cz7l2m5sgyskhsbfg2qapfw64naienbxxm,Gentle and shy tree-dwellers with famous long noses 👃 🐒🤎 Proboscis Monkey are #endangered in #Malaysia and #Indonesia. Their main threat is #palmoil and #mining #deforestation. Help them to survive when u #Boycottpalmoil #Boycott4Wildlife wp.me/pcFhgU-mh,Claim,Neutral,Neutral_51,1.0
bafyreidfpsnojpjesslbg52nc5hrtkgy3qntbiagh7eecnt4hwewooeyru,"Zeldin announced a barrage of regulation rollbacks, promising to drive “a dagger through the heart of climate-change religion.” He added that yesterday “marks the death of the Green New Scam.” open.substack.com/pub/steady/p...",Claim,Pro-Climate,Pro-Climate_36,1.0
